x	y
0.0070710676	-0.34292892
0.014142135	-0.33585787
0.014142134	-0.32585785
0.0070710666	-0.3187868
-1.6734586E-9	-0.31171572
-0.00707107	-0.30464464
-0.014142138	-0.2975736
-0.014142138	-0.28757358
-0.021213207	-0.28050253
-0.028284274	-0.27343145
-0.035355344	-0.2663604
-0.04242641	-0.25928932
-0.049497478	-0.25221825
-0.05949748	-0.25221825
-0.06949748	-0.25221825
-0.07949748	-0.25221825
-0.08949748	-0.25221825
-0.09656855	-0.25928932
-0.10363961	-0.2663604
-0.11071068	-0.27343145
-0.12071068	-0.27343145
-0.12778175	-0.2663604
-0.13485281	-0.25928932
-0.13485281	-0.24928933
-0.13485281	-0.23928933
-0.13485281	-0.22928932
-0.13485281	-0.21928933
-0.13485281	-0.20928933
-0.13485281	-0.19928934
-0.13485281	-0.18928933
-0.13485281	-0.17928933
-0.13485281	-0.16928934
-0.13485281	-0.15928933
-0.13485283	-0.14928932
-0.13485283	-0.13928933
-0.13485283	-0.12928933
-0.13485283	-0.11928933
-0.13485283	-0.10928933
-0.13485283	-0.099289335
-0.13485283	-0.08928933
-0.13485283	-0.07928933
-0.14192389	-0.07221827
-0.14899495	-0.0651472
-0.14899495	-0.0551472
-0.14899495	-0.0451472
-0.14899497	-0.0351472
-0.14899497	-0.0251472
-0.14192389	-0.018076133
-0.1319239	-0.018076133
-0.12192389	-0.018076133
-0.111923896	-0.018076133
-0.10192389	-0.018076133
-0.09192389	-0.018076133
-0.081923895	-0.018076133
-0.0719239	-0.018076133
-0.061923895	-0.018076133
-0.051923893	-0.018076133
-0.044852827	-0.0251472
-0.03485283	-0.0251472
-0.02778176	-0.032218266
-0.02778176	-0.042218268
-0.020710694	-0.049289335
-0.020710694	-0.059289336
-0.020710694	-0.069289334
-0.020710694	-0.07928933
-0.027781762	-0.0863604
-0.034852833	-0.09343147
-0.0419239	-0.100502536
-0.051923897	-0.100502536
-0.058994967	-0.107573606
-0.066066034	-0.11464467
-0.066066034	-0.12464467
-0.066066034	-0.13464467
-0.066066034	-0.14464466
-0.058994967	-0.15171574
-0.0519239	-0.1587868
-0.044852834	-0.16585787
-0.044852834	-0.17585787
-0.044852834	-0.18585788
-0.044852834	-0.19585787
-0.044852834	-0.20585787
-0.044852834	-0.21585788
-0.044852838	-0.22585787
-0.044852838	-0.23585787
-0.051923905	-0.24292894
-0.05899497	-0.25
-0.058994975	-0.26
-0.058994975	-0.27
-0.058994975	-0.28
-0.06606604	-0.28707108
-0.07313711	-0.29414213
-0.08313711	-0.29414213
-0.09313711	-0.29414213
-0.10313711	-0.29414213
-0.09606604	-0.3012132
-0.10606604	-0.3012132
-0.11606604	-0.3012132
-0.12606604	-0.3012132
-0.13606603	-0.3012132
-0.14606604	-0.3012132
-0.15606605	-0.3012132
-0.16606604	-0.3012132
-0.17606604	-0.3012132
-0.1831371	-0.29414213
-0.1831371	-0.28414214
-0.1831371	-0.27414212
-0.1831371	-0.26414213
-0.1831371	-0.25414214
-0.1831371	-0.24414213
-0.1831371	-0.23414212
-0.19020817	-0.22707106
-0.19727923	-0.22
-0.20435031	-0.21292892
-0.21142137	-0.20585786
-0.21849243	-0.1987868
-0.2255635	-0.19171572
-0.2355635	-0.19171572
-0.2455635	-0.19171572
-0.25263456	-0.18464465
-0.25970563	-0.17757358
-0.2667767	-0.17050251
-0.2667767	-0.18050252
-0.2667767	-0.19050251
-0.2667767	-0.20050251
-0.27384776	-0.19343144
-0.28091884	-0.18636037
-0.28091884	-0.17636037
-0.28091884	-0.16636038
-0.28091884	-0.15636037
-0.28091884	-0.14636038
-0.28091884	-0.13636038
-0.28091884	-0.12636037
-0.28798988	-0.11928931
-0.29506096	-0.11221824
-0.29506096	-0.12221824
-0.29506096	-0.13221824
-0.29506096	-0.14221823
-0.29506096	-0.15221824
-0.29506096	-0.16221824
-0.29506096	-0.17221823
-0.29506096	-0.18221824
-0.28798988	-0.1892893
-0.28091884	-0.19636038
-0.27091882	-0.19636038
-0.26384777	-0.20343144
-0.2567767	-0.2105025
-0.24970563	-0.21757358
-0.24263456	-0.22464465
-0.23556349	-0.23171571
-0.2255635	-0.23171571
-0.21556349	-0.23171571
-0.2055635	-0.23171571
-0.19849242	-0.22464465
-0.19142136	-0.21757358
-0.1843503	-0.2105025
-0.17727922	-0.20343144
-0.17020816	-0.19636038
-0.1631371	-0.1892893
-0.15606602	-0.18221824
-0.15606602	-0.17221823
-0.15606602	-0.16221824
-0.15606602	-0.15221824
-0.1631371	-0.14514717
-0.17020816	-0.13807611
-0.17727923	-0.13100503
-0.17727923	-0.121005036
-0.17020816	-0.11393397
-0.1631371	-0.1068629
-0.15606603	-0.09979183
-0.14899495	-0.09272077
-0.14192389	-0.0856497
-0.13485283	-0.07857863
-0.12778175	-0.071507566
-0.120710686	-0.064436495
-0.11363962	-0.05736543
-0.10656855	-0.05029436
-0.09949748	-0.04322329
-0.09242642	-0.036152225
-0.08535535	-0.029081156
-0.07828428	-0.022010088
-0.071213216	-0.01493902
-0.071213216	-0.0049390206
-0.064142145	0.0021320474
-0.05707108	0.0092031155
-0.050000012	0.016274182
-0.042928945	0.02334525
-0.032928944	0.02334525
-0.025857877	0.03041632
-0.01878681	0.037487388
-0.011715743	0.044558454
-0.004644675	0.05162952
0.0053553246	0.05162952
0.015355324	0.05162952
0.025355324	0.05162952
0.035355322	0.05162952
0.045355324	0.05162952
0.05535532	0.05162952
0.06535532	0.05162952
0.07535532	0.05162952
0.08535532	0.05162952
0.09242639	0.044558454
0.10242639	0.044558454
0.10949746	0.05162952
0.11656853	0.05870059
0.12363959	0.065771654
0.13071066	0.072842725
0.13778172	0.079913795
0.1448528	0.08698486
0.1548528	0.08698486
0.1648528	0.08698486
0.17485279	0.08698486
0.1848528	0.08698486
0.1948528	0.08698486
0.20485279	0.08698486
0.2148528	0.08698486
0.2248528	0.08698486
0.23192386	0.079913795
0.23192386	0.0699138
0.23899493	0.06284273
0.24606599	0.055771656
0.24606599	0.04577166
0.24606599	0.035771657
0.24606599	0.025771659
0.24606599	0.01577166
0.23899493	0.0087005915
0.23192386	0.0016295244
0.22485279	-0.0054415427
0.21778172	-0.01251261
0.21071066	-0.019583678
0.20071065	-0.019583676
0.20071065	-0.009583676
0.20071065	4.1632328E-4
0.20071065	0.010416323
0.20071065	0.020416323
0.20071065	0.030416323
0.20071065	0.040416323
0.20778173	0.04748739
0.20778173	0.057487387
0.2148528	0.064558454
0.2248528	0.064558454
0.23192386	0.057487383
0.23899493	0.050416317
0.246066	0.043345246
0.256066	0.043345246
0.26606598	0.043345243
0.276066	0.043345243
0.286066	0.04334524
0.29313707	0.050416306
0.30020812	0.057487372
0.30020812	0.067487374
0.30020815	0.07748737
