x	y	random
0.0070710676	-0.34292892	true
0.017071066	-0.34292892	true
0.024142135	-0.33585787	true
0.024142135	-0.32585785	true
0.024142133	-0.31585786	true
0.024142133	-0.30585787	true
0.024142133	-0.29585785	true
0.024142133	-0.28585786	true
0.024142133	-0.27585787	true
0.024142131	-0.26585785	true
0.0312132	-0.2587868	true
0.03828427	-0.25171572	true
0.048284266	-0.25171572	true
0.055355333	-0.2587868	true
0.062426403	-0.26585785	true
0.069497466	-0.27292892	true
0.07656854	-0.28	true
0.08363961	-0.28707105	true
0.08363961	-0.29707107	true
0.08363961	-0.30707106	true
0.0836396	-0.31707105	true
0.0836396	-0.32707107	true
0.0836396	-0.33707106	true
0.07656854	-0.34414214	true
0.069497466	-0.3512132	true
0.059497464	-0.3512132	true
0.049497467	-0.3512132	true
0.039497465	-0.3512132	true
0.0324264	-0.35828426	true
0.02535533	-0.36535534	true
0.018284261	-0.3724264	true
0.008284262	-0.3724264	true
-0.0017157376	-0.3724264	true
-0.011715737	-0.3724264	true
-0.021715738	-0.3724264	true
-0.031715736	-0.3724264	true
-0.041715737	-0.3724264	true
-0.048786804	-0.3653553	true
-0.05585787	-0.35828426	true
-0.06292894	-0.3512132	true
-0.07000001	-0.3441421	true
-0.07707107	-0.33707106	true
-0.08414214	-0.32999998	true
-0.09414214	-0.32999998	true
-0.1012132	-0.3229289	true
-0.10828427	-0.31585783	true
-0.115355335	-0.30878678	true
-0.12535533	-0.30878678	true
-0.13242641	-0.31585783	true
-0.13949747	-0.3229289	true
-0.14949748	-0.3229289	true
-0.15949747	-0.3229289	true
-0.16949748	-0.3229289	true
-0.17949748	-0.3229289	true
-0.18949747	-0.3229289	true
-0.19949748	-0.3229289	true
-0.20949747	-0.3229289	true
-0.21949747	-0.3229289	true
-0.22656853	-0.31585783	true
-0.23363961	-0.30878675	true
-0.24071068	-0.3017157	true
-0.23363961	-0.30878675	true
-0.22656853	-0.31585783	true
-0.21949747	-0.3229289	true
-0.22656853	-0.31585783	true
-0.2336396	-0.30878675	true
-0.24071068	-0.3017157	true
-0.24778174	-0.29464462	true
-0.2548528	-0.28757355	true
-0.26192388	-0.2805025	true
-0.26192388	-0.27050248	true
-0.2548528	-0.26343143	true
-0.2448528	-0.26343143	true
-0.2348528	-0.26343143	true
-0.2248528	-0.26343143	true
-0.21778174	-0.25636035	true
-0.21071066	-0.24928929	true
-0.2036396	-0.24221823	true
-0.19656853	-0.23514716	true
-0.19656853	-0.22514716	true
-0.19656852	-0.21514717	true
-0.18949746	-0.20807609	true
-0.1824264	-0.20100503	true
-0.17535532	-0.19393396	true
-0.16828425	-0.1868629	true
-0.16121317	-0.17979182	true
-0.15414211	-0.17272076	true
-0.14707105	-0.1656497	true
-0.13999997	-0.15857863	true
-0.13292891	-0.15150756	true
-0.12585784	-0.1444365	true
-0.11585784	-0.1444365	true
-0.10878677	-0.15150757	true
-0.10171571	-0.15857863	true
-0.094644636	-0.1656497	true
-0.09464464	-0.1756497	true
-0.09464464	-0.18564971	true
-0.09464464	-0.1956497	true
-0.09464465	-0.2056497	true
-0.09464465	-0.21564971	true
-0.09464465	-0.2256497	true
-0.09464466	-0.2356497	true
-0.09464466	-0.2456497	true
-0.08757359	-0.25272077	true
-0.080502525	-0.25979185	true
-0.073431455	-0.2668629	true
-0.06636039	-0.27393398	true
-0.06636039	-0.28393397	true
-0.0663604	-0.293934	true
-0.07343146	-0.30100504	true
-0.08343147	-0.30100504	true
-0.093431465	-0.30100504	true
-0.10343146	-0.30100504	true
-0.11343146	-0.30100504	true
-0.12050253	-0.3080761	true
-0.12757361	-0.31514716	true
-0.13464467	-0.32221824	true
-0.14464468	-0.32221824	true
-0.15464467	-0.32221824	true
-0.16464467	-0.3222182	true
-0.17464468	-0.3222182	true
-0.18464467	-0.3222182	true
-0.19464467	-0.3222182	true
-0.20464467	-0.3222182	true
-0.21171574	-0.31514713	true
-0.2187868	-0.30807608	true
-0.22585787	-0.301005	true
-0.23292893	-0.29393393	true
-0.24	-0.28686285	true
-0.24707106	-0.2797918	true
-0.24707106	-0.26979178	true
-0.24707106	-0.2597918	true
-0.24707106	-0.2497918	true
-0.24707106	-0.2397918	true
-0.24707104	-0.22979179	true
-0.24707104	-0.2197918	true
-0.24707104	-0.2097918	true
