x	y
0.01	-0.35
0.02	-0.35
0.027071066	-0.34292892
0.034142133	-0.33585787
0.041213203	-0.3287868
0.041213203	-0.3187868
0.0412132	-0.30878678
0.0412132	-0.2987868
0.0412132	-0.2887868
0.048284266	-0.28171572
0.058284268	-0.28171572
0.068284266	-0.28171572
0.07828426	-0.28171572
0.085355334	-0.27464464
0.092426404	-0.2675736
0.09949747	-0.26050252
0.10656854	-0.25343144
0.116568536	-0.25343144
0.12656854	-0.25343144
0.13656853	-0.25343144
0.14363961	-0.24636039
0.15071067	-0.23928931
0.16071068	-0.23928931
0.17071067	-0.23928931
0.18071067	-0.23928931
0.18778174	-0.24636039
0.18778174	-0.25636038
0.18778174	-0.26636037
0.18778174	-0.2763604
0.18071067	-0.28343144
0.1736396	-0.29050252
0.16656853	-0.2975736
0.15949747	-0.30464464
0.15242639	-0.31171572
0.14535533	-0.3187868
0.13828427	-0.32585785
0.13121319	-0.33292893
0.124142125	-0.34
0.13414213	-0.34
0.14414212	-0.34
0.15414213	-0.34
0.16414212	-0.34
0.17414212	-0.34
0.18414213	-0.34
0.17414212	-0.33999997
0.16414212	-0.33999997
0.15414213	-0.33999997
0.14414212	-0.33999997
0.13414213	-0.33999997
0.12707105	-0.33292893
0.12707105	-0.3229289
0.12707105	-0.31292892
0.12707107	-0.30292892
0.12707107	-0.2929289
0.12707107	-0.2829289
0.12707107	-0.27292892
0.12707107	-0.2629289
0.13414213	-0.25585786
0.14121321	-0.24878678
0.14121321	-0.23878679
0.14121321	-0.22878678
0.14121321	-0.21878679
0.14121321	-0.20878679
0.14828427	-0.20171572
0.15535535	-0.19464464
0.16242641	-0.18757358
0.17242642	-0.18757358
0.17949748	-0.18050252
0.18656856	-0.17343146
0.19363962	-0.1663604
0.20363963	-0.1663604
0.21363962	-0.1663604
0.22363962	-0.1663604
0.23363961	-0.1663604
0.24363962	-0.1663604
0.2536396	-0.1663604
0.26363963	-0.1663604
0.27363962	-0.16636041
0.2836396	-0.16636041
0.2907107	-0.15928933
0.30071068	-0.15928935
0.30071068	-0.14928934
0.30071068	-0.13928933
0.30071068	-0.12928934
0.30071068	-0.11928934
0.3007107	-0.10928934
0.3007107	-0.09928934
0.3007107	-0.08928934
0.3007107	-0.07928934
0.3007107	-0.06928934
0.3007107	-0.05928934
0.3007107	-0.049289342
0.3007107	-0.03928934
0.3007107	-0.02928934
0.29363963	-0.022218272
0.28363964	-0.022218272
0.27656856	-0.015147204
0.27656856	-0.005147204
0.27656856	0.004852796
0.27656856	0.014852796
0.2694975	0.021923864
