trial	subject	repetition	x	y	random
tr	r1	0	0.32727924	-0.26899502	true
tr	r1	0	0.32727924	-0.258995	true
tr	r1	0	0.32727924	-0.248995	true
tr	r1	0	0.3202082	-0.24192393	true
tr	r1	0	0.31020817	-0.24192393	true
tr	r1	0	0.30313712	-0.248995	true
tr	r1	0	0.2931371	-0.24899499	true
tr	r1	0	0.2831371	-0.24899499	true
tr	r1	0	0.27606604	-0.24192393	true
tr	r1	0	0.26606604	-0.24192393	true
tr	r1	0	0.25606605	-0.24192391	true
tr	r1	0	0.24899499	-0.23485285	true
tr	r1	0	0.24899499	-0.22485285	true
tr	r1	0	0.24899499	-0.21485285	true
tr	r1	0	0.24899499	-0.20485285	true
tr	r1	0	0.24899499	-0.19485284	true
tr	r1	0	0.25606605	-0.18778178	true
tr	r1	0	0.26313713	-0.18071072	true
tr	r1	0	0.27313712	-0.18071072	true
tr	r1	0	0.28313714	-0.18071073	true
tr	r1	0	0.29313713	-0.18071073	true
tr	r1	0	0.30313712	-0.18071073	true
tr	r1	0	0.3102082	-0.17363967	true
tr	r1	0	0.3102082	-0.16363966	true
tr	r1	0	0.3102082	-0.15363967	true
tr	r1	0	0.3102082	-0.14363967	true
tr	r1	0	0.30313715	-0.1365686	true
tr	r1	0	0.30313715	-0.1265686	true
tr	r1	0	0.30313715	-0.1165686	true
tr	r1	0	0.31020823	-0.10949753	true
tr	r1	0	0.3172793	-0.10242647	true
tr	r1	0	0.32435036	-0.09535541	true
tr	r1	0	0.33142143	-0.088284336	true
tr	r1	0	0.3384925	-0.08121327	true
tr	r1	0	0.3484925	-0.08121327	true
tr	r1	0	0.3584925	-0.08121328	true
tr	r1	0	0.3684925	-0.08121328	true
tr	r1	0	0.3784925	-0.08121329	true
tr	r1	0	0.3884925	-0.08121329	true
tr	r1	0	0.39849252	-0.081213295	true
tr	r1	0	0.40556356	-0.088284366	true
tr	r1	0	0.41263464	-0.095355436	true
tr	r1	0	0.40556356	-0.1024265	true
tr	r1	0	0.40556356	-0.1124265	true
tr	r1	0	0.41556355	-0.112426504	true
tr	r1	0	0.42263463	-0.105355434	true
tr	r1	0	0.4297057	-0.09828437	true
tr	r1	0	0.4397057	-0.09828437	true
tr	r1	0	0.44677678	-0.10535544	true
tr	r1	0	0.45384783	-0.09828438	true
tr	r1	0	0.4609189	-0.091213316	true
tr	r1	0	0.46798998	-0.08414225	true
tr	r1	0	0.4609189	-0.07707118	true
tr	r1	0	0.45384786	-0.07000011	true
tr	r1	0	0.44677678	-0.06292904	true
tr	r1	0	0.4397057	-0.05585797	true
tr	r1	0	0.43263465	-0.0487869	true
tr	r1	0	0.42556357	-0.04171583	true
tr	r1	0	0.41849253	-0.03464476	true
tr	r1	0	0.4084925	-0.03464476	true
tr	r1	0	0.39849252	-0.034644756	true
tr	r1	0	0.38849252	-0.034644753	true
tr	r1	0	0.38142145	-0.04171582	true
tr	r1	0	0.37435037	-0.048786886	true
tr	r1	0	0.37435037	-0.058786884	true
tr	r1	0	0.37435037	-0.06878688	true
tr	r1	0	0.37435037	-0.07878689	true
tr	r1	0	0.37435037	-0.088786885	true
tr	r1	0	0.37435037	-0.09878688	true
tr	r1	0	0.37435037	-0.10878688	true
tr	r1	0	0.3672793	-0.11585795	true
tr	r1	0	0.3602082	-0.122929014	true
tr	r1	0	0.35313717	-0.13000008	true
tr	r1	0	0.3460661	-0.13707115	true
tr	r1	0	0.338995	-0.14414221	true
tr	r1	0	0.33192396	-0.15121327	true
tr	r1	0	0.32485288	-0.15828435	true
tr	r1	0	0.3177818	-0.16535541	true
tr	r1	0	0.30778182	-0.16535541	true
tr	r1	0	0.30071074	-0.15828434	true
tr	r1	0	0.2936397	-0.15121327	true
tr	r1	0	0.2936397	-0.14121327	true
tr	r1	0	0.2936397	-0.13121328	true
tr	r1	0	0.30071077	-0.12414221	true
tr	r1	0	0.30071077	-0.1141422	true
tr	r1	0	0.30071077	-0.104142204	true
tr	r1	0	0.2936397	-0.09707113	true
tr	r1	0	0.28656864	-0.09000006	true
tr	r1	0	0.28656864	-0.080000065	true
tr	r1	0	0.28656864	-0.07000007	true
tr	r1	0	0.28656864	-0.060000066	true
tr	r1	0	0.28656864	-0.050000068	true
tr	r1	0	0.27949756	-0.042928997	true
tr	r1	0	0.26949757	-0.042928994	true
tr	r1	0	0.26949757	-0.032928996	true
tr	r1	0	0.26949757	-0.022928996	true
tr	r1	0	0.2794976	-0.022928998	true
tr	r1	0	0.28656864	-0.015857933	true
tr	r1	0	0.28656864	-0.005857934	true
tr	r1	0	0.28656867	0.004142066	true
tr	r1	0	0.2794976	0.011213136	true
tr	r1	0	0.27242652	0.018284205	true
tr	r1	0	0.26535547	0.025355276	true
tr	r1	0	0.25535545	0.025355278	true
tr	r1	0	0.24535546	0.025355281	true
tr	r1	0	0.2382844	0.018284215	true
tr	r1	0	0.23121332	0.011213149	true
tr	r1	0	0.22414225	0.0041420828	true
tr	r1	0	0.21707119	-0.0029289834	true
tr	r1	0	0.20707119	-0.0029289809	true
tr	r1	0	0.20000012	0.004142089	true
tr	r1	0	0.20000012	0.014142089	true
tr	r1	0	0.20707119	0.021213153	true
tr	r1	0	0.21414226	0.02828422	true
tr	r1	0	0.22414225	0.028284216	true
tr	r1	0	0.23414226	0.028284213	true
tr	r1	0	0.24121332	0.021213142	true
tr	r1	0	0.24828438	0.014142072	true
tr	r1	0	0.25535545	0.0070710015	true
tr	r1	0	0.26242653	-6.877215E-8	true
tr	r1	0	0.27242652	-7.226907E-8	true
tr	r1	0	0.2824265	-7.5765975E-8	true
tr	r1	0	0.29242653	-7.926289E-8	true
tr	r1	0	0.30242652	-8.27598E-8	true
tr	r1	0	0.3124265	-8.625671E-8	true
tr	r1	0	0.32242653	-8.975362E-8	true
tr	r1	0	0.33242652	-9.3250534E-8	true
tr	r1	0	0.3394976	0.007070972	true
tr	r1	0	0.34656864	0.014142037	true
tr	r1	0	0.35363972	0.021213103	true
tr	r1	0	0.3607108	0.028284168	true
tr	r1	0	0.36778188	0.035355233	true
tr	r1	0	0.36778188	0.045355234	true
tr	r1	0	0.36778188	0.055355232	true
tr	r1	0	0.36778188	0.065355234	true
tr	r1	0	0.3607108	0.072426304	true
tr	r1	0	0.35363975	0.079497375	true
tr	r1	0	0.34656867	0.086568445	true
tr	r1	0	0.33949763	0.09363951	true
tr	r1	0	0.33242655	0.10071058	true
tr	r1	0	0.32242656	0.100710586	true
tr	r1	0	0.31535548	0.093639515	true
tr	r1	0	0.3082844	0.08656845	true
tr	r1	0	0.2982844	0.08656845	true
tr	r1	0	0.28828442	0.08656846	true
tr	r1	0	0.2782844	0.08656846	true
tr	r1	0	0.27121335	0.09363953	true
tr	r1	0	0.26121333	0.09363953	true
tr	r1	0	0.25121334	0.09363954	true
tr	r1	0	0.24121335	0.09363954	true
tr	r1	0	0.23121335	0.09363954	true
tr	r1	0	0.22121334	0.093639545	true
tr	r1	0	0.21121335	0.093639545	true
tr	r1	0	0.20121334	0.093639545	true
tr	r1	0	0.19121335	0.09363955	true
tr	r1	0	0.18121335	0.09363955	true
tr	r1	0	0.17414229	0.08656849	true
tr	r1	0	0.16707121	0.07949742	true
tr	r1	0	0.1570712	0.07949743	true
tr	r1	0	0.14707121	0.07949743	true
tr	r1	0	0.1370712	0.07949743	true
tr	r1	0	0.13000014	0.0865685	true
tr	r1	0	0.12292908	0.09363957	true
tr	r1	0	0.112929076	0.09363957	true
tr	r1	0	0.10585801	0.086568505	true
tr	r1	0	0.09878694	0.07949744	true
tr	r1	0	0.09171587	0.07242637	true
tr	r1	0	0.0846448	0.06535531	true
tr	r1	0	0.0846448	0.055355307	true
tr	r1	0	0.07757373	0.04828424	true
tr	r1	0	0.07050266	0.041213177	true
tr	r1	0	0.06343159	0.03414211	true
tr	r1	0	0.05636052	0.027071044	true
tr	r1	0	0.049289454	0.019999977	true
tr	r1	0	0.039289452	0.01999998	true
tr	r1	0	0.029289452	0.019999983	true
tr	r1	0	0.019289453	0.019999985	true
tr	r1	0	0.012218384	0.012928919	true
tr	r1	0	0.0051473146	0.005857853	true
tr	r1	0	-0.0019237546	-0.0012132125	true
tr	r1	0	-0.008994824	-0.008284278	true
tr	r1	0	-0.016065894	-0.015355345	true
tr	r1	0	-0.023136962	-0.02242641	true
tr	r1	0	-0.030208033	-0.029497476	true
tr	r1	0	-0.037279103	-0.03656854	true
tr	r1	0	-0.0472791	-0.03656854	true
tr	r1	0	-0.054350168	-0.02949747	true
tr	r1	0	-0.054350164	-0.01949747	true
tr	r1	0	-0.05435016	-0.00949747	true
tr	r1	0	-0.054350156	5.025293E-4	true
tr	r1	0	-0.054350156	0.010502529	true
tr	r1	0	-0.054350153	0.020502528	true
tr	r1	0	-0.05435015	0.030502528	true
tr	r1	0	-0.054350145	0.04050253	true
tr	r1	0	-0.05435014	0.050502528	true
tr	r1	0	-0.061421208	0.057573598	true
tr	r1	0	-0.06849227	0.064644665	true
tr	r1	0	-0.07556334	0.071715735	true
tr	r1	0	-0.082634404	0.078786805	true
tr	r1	0	-0.08970547	0.085857876	true
tr	r1	0	-0.09677654	0.092928946	true
tr	r1	0	-0.106776536	0.092928946	true
tr	r1	0	-0.11677653	0.09292895	true
tr	r1	0	-0.12677653	0.09292895	true
tr	r1	0	-0.13384761	0.08585789	true
tr	r1	0	-0.14091867	0.07878682	true
tr	r1	0	-0.14091867	0.06878682	true
tr	r1	0	-0.14091867	0.058786824	true
tr	r1	0	-0.14091869	0.048786823	true
tr	r1	0	-0.14091869	0.038786825	true
tr	r1	0	-0.14091869	0.028786823	true
tr	r1	0	-0.14798975	0.021715757	true
tr	r1	0	-0.14798975	0.011715758	true
tr	r1	0	-0.14091869	0.0046446887	true
tr	r1	0	-0.13384762	-0.0024263805	true
tr	r1	0	-0.12677656	-0.00949745	true
tr	r1	0	-0.11970549	-0.01656852	true
tr	r1	0	-0.11263443	-0.023639588	true
tr	r1	0	-0.10556336	-0.030710656	true
tr	r1	0	-0.098492295	-0.037781727	true
tr	r1	0	-0.091421224	-0.044852793	true
tr	r1	0	-0.081421226	-0.044852797	true
tr	r1	0	-0.07142123	-0.044852797	true
tr	r1	0	-0.06435016	-0.051923867	true
tr	r1	0	-0.057279095	-0.058994938	true
tr	r1	0	-0.05020803	-0.066066004	true
tr	r1	0	-0.04313696	-0.073137075	true
tr	r1	0	-0.043136965	-0.08313707	true
tr	r1	0	-0.043136965	-0.09313707	true
tr	r1	0	-0.050208036	-0.10020814	true
tr	r1	0	-0.060208034	-0.10020814	true
tr	r1	0	-0.070208035	-0.10020813	true
tr	r1	0	-0.077279106	-0.107279204	true
tr	r1	0	-0.084350176	-0.11435027	true
tr	r1	0	-0.09142125	-0.12142133	true
tr	r1	0	-0.09849231	-0.1284924	true
tr	r1	0	-0.108492315	-0.1284924	true
tr	r1	0	-0.115563385	-0.13556346	true
tr	r1	0	-0.12556338	-0.13556346	true
tr	r1	0	-0.13556339	-0.13556346	true
tr	r1	0	-0.14263445	-0.14263453	true
tr	r1	0	-0.14970551	-0.14970559	true
tr	r1	0	-0.14970553	-0.1597056	true
tr	r1	0	-0.14263445	-0.16677666	true
tr	r1	0	-0.13556339	-0.17384772	true
tr	r1	0	-0.12849233	-0.1809188	true
tr	r1	0	-0.12849233	-0.19091879	true
tr	r1	0	-0.13556339	-0.19798987	true
tr	r1	0	-0.14263447	-0.20506093	true
tr	r1	0	-0.14263447	-0.21506092	true
tr	r1	0	-0.14263447	-0.22506092	true
tr	r1	0	-0.1355634	-0.232132	true
tr	r1	0	-0.12849234	-0.23920307	true
tr	r1	0	-0.12849234	-0.24920307	true
tr	r1	0	-0.13849233	-0.24920306	true
tr	r1	0	-0.14849234	-0.24920306	true
tr	r1	0	-0.15556341	-0.25627413	true
tr	r1	0	-0.16263448	-0.26334518	true
tr	r1	0	-0.16970554	-0.25627413	true
tr	r1	0	-0.16970554	-0.24627413	true
tr	r1	0	-0.1767766	-0.23920305	true
tr	r1	0	-0.18384767	-0.23213199	true
tr	r1	0	-0.19384767	-0.23213197	true
tr	r1	0	-0.20384768	-0.23213197	true
tr	r1	0	-0.21384767	-0.23213197	true
tr	r1	0	-0.22384767	-0.23213197	true
tr	r1	0	-0.23384766	-0.23213197	true
tr	r1	0	-0.24384767	-0.23213197	true
tr	r1	0	-0.25091875	-0.2250609	true
tr	r1	0	-0.2579898	-0.21798983	true
tr	r1	0	-0.26506087	-0.21091875	true
tr	r1	0	-0.26506087	-0.20091876	true
tr	r1	0	-0.26506087	-0.19091876	true
tr	r1	0	-0.26506084	-0.18091875	true
tr	r1	0	-0.26506084	-0.17091876	true
tr	r1	0	-0.26506084	-0.16091876	true
tr	r1	0	-0.26506084	-0.15091875	true
tr	r1	0	-0.26506084	-0.14091876	true
tr	r1	0	-0.27213192	-0.13384768	true
tr	r1	0	-0.27920297	-0.12677662	true
tr	r1	0	-0.28627405	-0.11970555	true
tr	r1	0	-0.2933451	-0.11263448	true
tr	r1	0	-0.2933451	-0.10263448	true
tr	r1	0	-0.2933451	-0.092634484	true
tr	r1	0	-0.2833451	-0.092634484	true
tr	r1	0	-0.2833451	-0.082634486	true
tr	r1	0	-0.2833451	-0.07263449	true
tr	r1	0	-0.27627403	-0.06556342	true
tr	r1	0	-0.26627403	-0.065563425	true
tr	r1	0	-0.25920296	-0.072634496	true
tr	r1	0	-0.24920297	-0.072634496	true
tr	r1	0	-0.23920296	-0.0726345	true
tr	r1	0	-0.23213188	-0.06556343	true
tr	r1	0	-0.23213188	-0.055563435	true
tr	r1	0	-0.23213188	-0.045563437	true
tr	r1	0	-0.22506082	-0.03849237	true
tr	r1	0	-0.21798974	-0.031421304	true
tr	r1	0	-0.21091868	-0.024350239	true
tr	r1	0	-0.21091866	-0.01435024	true
tr	r1	0	-0.21091866	-0.00435024	true
tr	r1	0	-0.21091866	0.00564976	true
tr	r1	0	-0.2038476	0.012720825	true
tr	r1	0	-0.19677652	0.01979189	true
tr	r1	0	-0.19677652	0.02979189	true
tr	r1	0	-0.19677652	0.03979189	true
tr	r1	0	-0.20384759	0.04686296	true
tr	r1	0	-0.20384759	0.056862958	true
tr	r1	0	-0.20384757	0.066862956	true
tr	r1	0	-0.20384757	0.07686296	true
tr	r1	0	-0.20384757	0.08686296	true
tr	r1	0	-0.20384757	0.09686296	true
tr	r1	0	-0.20384757	0.106862955	true
tr	r1	0	-0.1967765	0.113934025	true
tr	r1	0	-0.18970543	0.12100509	true
tr	r1	0	-0.1967765	0.12807617	true
tr	r1	0	-0.2067765	0.12807617	true
tr	r1	0	-0.21384756	0.13514723	true
tr	r1	0	-0.22091863	0.1422183	true
tr	r1	0	-0.22798969	0.14928937	true
tr	r1	0	-0.22798969	0.15928937	true
tr	r1	0	-0.22798969	0.16928937	true
tr	r1	0	-0.22798967	0.17928937	true
tr	r1	0	-0.22091861	0.18636043	true
tr	r1	0	-0.21384753	0.1934315	true
tr	r1	0	-0.20677647	0.20050256	true
tr	r1	0	-0.20677647	0.21050256	true
tr	r1	0	-0.20677647	0.22050257	true
tr	r1	0	-0.20677646	0.23050256	true
tr	r1	0	-0.21384753	0.23757364	true
tr	r1	0	-0.22384752	0.23757364	true
tr	r1	0	-0.22384752	0.24757364	true
tr	r1	0	-0.21677646	0.2546447	true
tr	r1	0	-0.21677645	0.2646447	true
tr	r1	0	-0.21677645	0.2746447	true
tr	r1	0	-0.20970538	0.28171578	true
tr	r1	0	-0.2026343	0.28878683	true
tr	r1	0	-0.19263431	0.28878683	true
tr	r1	0	-0.18263431	0.28878683	true
tr	r1	0	-0.1726343	0.28878683	true
tr	r1	0	-0.16556324	0.28171575	true
tr	r1	0	-0.15849218	0.27464467	true
tr	r1	0	-0.14849217	0.27464467	true
tr	r1	0	-0.13849218	0.27464467	true
tr	r1	0	-0.1314211	0.28171575	true
tr	r1	0	-0.12435004	0.2887868	true
tr	r1	0	-0.11727897	0.29585788	true
tr	r1	0	-0.107278965	0.29585788	true
tr	r1	0	-0.09727897	0.29585788	true
tr	r1	0	-0.08727897	0.29585785	true
tr	r1	0	-0.0802079	0.30292892	true
tr	r1	0	-0.07313683	0.31	true
tr	r1	0	-0.06606576	0.31707105	true
tr	r1	0	-0.058994688	0.32414213	true
tr	r1	0	-0.051923618	0.33121318	true
tr	r1	0	-0.04485255	0.33828425	true
tr	r1	0	-0.03778148	0.34535533	true
tr	r1	0	-0.027781479	0.3453553	true
tr	r1	0	-0.01778148	0.3453553	true
tr	r1	0	-0.00778148	0.3453553	true
tr	r1	0	-7.104101E-4	0.35242638	true
tr	r1	0	0.00636066	0.35949743	true
tr	r1	0	0.01636066	0.35949743	true
tr	r1	0	0.023431724	0.35242635	true
tr	r1	0	0.02343172	0.34242636	true
tr	r1	0	0.023431716	0.33242637	true
tr	r1	0	0.030502781	0.3253553	true
tr	r1	0	0.037573848	0.3182842	true
tr	r1	0	0.047573846	0.3182842	true
tr	r1	0	0.057573847	0.3182842	true
tr	r1	0	0.067573845	0.3182842	true
tr	r1	0	0.07757384	0.3182842	true
tr	r1	0	0.08757385	0.3182842	true
tr	r1	0	0.09464492	0.32535526	true
tr	r1	0	0.09464492	0.33535528	true
tr	r1	0	0.087573856	0.34242633	true
tr	r1	0	0.080502786	0.3494974	true
tr	r1	0	0.07050279	0.3494974	true
tr	r1	0	0.060502786	0.3494974	true
tr	r1	0	0.05050279	0.3494974	true
tr	r1	0	0.043431718	0.34242636	true
tr	r1	0	0.043431718	0.33242634	true
tr	r1	0	0.050502785	0.3253553	true
tr	r1	0	0.057573847	0.3182842	true
tr	r1	0	0.06464492	0.31121314	true
tr	r1	0	0.074644916	0.31121314	true
tr	r1	0	0.081715986	0.3182842	true
tr	r1	0	0.08878705	0.3253553	true
tr	r1	0	0.09585812	0.33242634	true
tr	r1	0	0.09585812	0.34242633	true
tr	r1	0	0.09585813	0.35242635	true
