x	y	random
0.0070710676	-0.35707107	true
0.014142135	-0.36414212	true
0.021213202	-0.3712132	true
0.02828427	-0.37828428	true
0.035355337	-0.38535532	true
0.042426404	-0.3924264	true
0.052426405	-0.3924264	true
0.059497472	-0.39949748	true
0.06656854	-0.40656853	true
0.07363961	-0.4136396	true
0.08071067	-0.42071068	true
0.08778174	-0.42778173	true
0.09485281	-0.4348528	true
0.101923876	-0.4419239	true
0.108994946	-0.44899493	true
0.101923876	-0.456066	true
0.09192388	-0.456066	true
0.08192388	-0.456066	true
0.07485281	-0.4631371	true
0.06485281	-0.46313706	true
0.05485281	-0.46313706	true
0.044852808	-0.46313706	true
0.03485281	-0.46313706	true
0.02485281	-0.46313706	true
0.014852811	-0.46313706	true
0.0077817435	-0.456066	true
0.007781745	-0.446066	true
0.007781746	-0.436066	true
7.1067916E-4	-0.42899492	true
7.106805E-4	-0.41899493	true
7.106818E-4	-0.40899494	true
0.0077817505	-0.40192387	true
0.007781752	-0.39192387	true
0.0077817533	-0.38192385	true
0.0077817542	-0.37192386	true
0.0077817556	-0.36192387	true
0.007781757	-0.35192388	true
0.014852826	-0.3448528	true
0.021923894	-0.33778173	true
0.028994963	-0.33071068	true
0.038994964	-0.33071068	true
0.048994962	-0.33071068	true
0.058994964	-0.33071068	true
0.06899496	-0.33071068	true
0.07899496	-0.33071068	true
0.088994965	-0.33071068	true
0.09606603	-0.33778176	true
0.10313709	-0.3448528	true
0.11020816	-0.35192388	true
0.117279224	-0.35899496	true
0.12727922	-0.35899496	true
0.13727923	-0.35899496	true
0.14727923	-0.35899496	true
0.1543503	-0.36606604	true
0.16142136	-0.3731371	true
0.16849242	-0.38020816	true
0.17556348	-0.38727924	true
0.18263456	-0.39435032	true
0.18970563	-0.40142137	true
0.19970563	-0.40142137	true
0.20970562	-0.40142137	true
0.21970563	-0.40142137	true
0.22970562	-0.40142137	true
0.2367767	-0.39435032	true
0.24677669	-0.39435032	true
0.2567767	-0.39435032	true
0.26677668	-0.39435032	true
0.25970563	-0.4014214	true
0.24970563	-0.4014214	true
0.24263455	-0.39435032	true
0.23263456	-0.39435032	true
0.22263455	-0.39435032	true
0.21263456	-0.39435032	true
0.20263456	-0.3943503	true
0.1955635	-0.40142137	true
0.18849242	-0.40849245	true
0.18142135	-0.4155635	true
0.17435028	-0.42263457	true
0.16727921	-0.42970562	true
0.16020814	-0.4367767	true
0.17020814	-0.4367767	true
0.18020815	-0.4367767	true
0.19020814	-0.4367767	true
0.20020814	-0.4367767	true
0.19020814	-0.4367767	true
0.18020815	-0.4367767	true
0.17313707	-0.44384778	true
0.166066	-0.45091882	true
0.17313707	-0.44384778	true
0.18020815	-0.4367767	true
0.18020815	-0.4267767	true
0.18727921	-0.41970563	true
0.18727921	-0.40970564	true
0.19435027	-0.40263456	true
0.20142135	-0.3955635	true
0.20849241	-0.38849244	true
0.20849241	-0.37849244	true
0.20142135	-0.37142137	true
0.19435029	-0.3643503	true
0.19435029	-0.3543503	true
0.19435029	-0.3443503	true
0.20142135	-0.33727923	true
0.21142136	-0.33727923	true
0.22142136	-0.33727923	true
0.22849242	-0.33020818	true
0.23556349	-0.3231371	true
0.24556349	-0.3231371	true
0.2555635	-0.3231371	true
0.2655635	-0.3231371	true
0.27556348	-0.3231371	true
0.2855635	-0.3231371	true
0.2955635	-0.3231371	true
0.30556348	-0.3231371	true
0.31263456	-0.33020818	true
0.31263456	-0.34020817	true
0.30556348	-0.34727925	true
0.2984924	-0.35435033	true
0.29142135	-0.36142138	true
0.30142134	-0.36142138	true
0.30849242	-0.35435033	true
0.31556347	-0.34727925	true
0.3155635	-0.33727926	true
0.3155635	-0.32727924	true
0.3155635	-0.31727925	true
0.3155635	-0.30727926	true
0.3155635	-0.29727924	true
0.30849242	-0.2902082	true
0.30142134	-0.2831371	true
0.2943503	-0.27606604	true
0.28727922	-0.268995	true
0.28020817	-0.2619239	true
0.2731371	-0.25485283	true
0.266066	-0.24778177	true
0.25899497	-0.2407107	true
0.24899496	-0.2407107	true
0.23899496	-0.2407107	true
0.22899495	-0.2407107	true
0.21899496	-0.2407107	true
0.20899495	-0.2407107	true
0.19899496	-0.2407107	true
0.18899496	-0.24071069	true
0.17899495	-0.24071069	true
0.16899496	-0.24071069	true
0.15899496	-0.24071069	true
0.14899495	-0.24071069	true
0.13899496	-0.24071069	true
0.1319239	-0.23363963	true
0.12485283	-0.22656855	true
0.11778176	-0.21949749	true
0.11071069	-0.21242642	true
0.103639625	-0.20535535	true
0.096568555	-0.19828428	true
0.09656856	-0.18828428	true
0.09656856	-0.17828429	true
0.09656856	-0.16828428	true
0.09656856	-0.15828428	true
0.10656856	-0.15828429	true
0.11363963	-0.15121321	true
0.12363963	-0.15121321	true
0.1307107	-0.14414215	true
0.13778177	-0.13707109	true
0.14485283	-0.13000003	true
0.14485283	-0.12000002	true
0.14485285	-0.11000002	true
0.14485285	-0.100000024	true
0.13778177	-0.09292895	true
0.1307107	-0.08585788	true
0.12363964	-0.07878681	true
0.12363964	-0.068786815	true
0.12363964	-0.058786817	true
0.12363964	-0.048786815	true
0.12363964	-0.038786817	true
0.12363965	-0.028786818	true
0.11656858	-0.021715749	true
0.10656858	-0.021715749	true
0.09656858	-0.021715747	true
0.08656858	-0.021715747	true
0.079497516	-0.014644678	true
0.06949751	-0.014644677	true
0.059497513	-0.014644676	true
0.049497515	-0.014644675	true
0.039497513	-0.014644674	true
0.029497515	-0.014644674	true
0.019497516	-0.014644673	true
0.009497516	-0.014644672	true
0.0024264487	-0.007573603	true
0.00242645	0.0024263964	true
0.0024264513	0.012426396	true
0.0024264527	0.022426397	true
-0.004644614	0.029497465	true
-0.014644614	0.029497465	true
-0.02171568	0.036568534	true
-0.03171568	0.036568534	true
-0.04171568	0.036568534	true
-0.05171568	0.036568537	true
-0.06171568	0.036568537	true
-0.06878675	0.02949747	true
-0.07585782	0.022426402	true
-0.08292888	0.015355336	true
-0.08999995	0.008284268	true
-0.09999995	0.008284269	true
-0.109999955	0.00828427	true
-0.11999995	0.008284271	true
-0.12999995	0.008284272	true
