x	y	random
0.01	-0.35	true
0.017071066	-0.34292892	true
0.027071066	-0.34292892	true
0.034142133	-0.35	true
0.041213203	-0.35707107	true
0.04828427	-0.36414212	true
0.041213203	-0.3712132	true
0.034142133	-0.37828428	true
0.044142134	-0.37828428	true
0.0512132	-0.3712132	true
0.058284268	-0.36414212	true
0.06535534	-0.35707107	true
0.06535534	-0.34707105	true
0.06535534	-0.33707106	true
0.058284268	-0.32999998	true
0.051213197	-0.32292894	true
0.04414213	-0.31585786	true
0.03707106	-0.30878678	true
0.029999994	-0.30171573	true
0.019999994	-0.30171573	true
0.012928927	-0.30878678	true
0.012928929	-0.3187868	true
0.005857862	-0.32585785	true
0.005857863	-0.33585787	true
-0.0012132036	-0.34292892	true
-0.008284271	-0.35	true
-0.015355337	-0.35707107	true
-0.022426404	-0.36414215	true
-0.015355336	-0.3712132	true
-0.008284267	-0.37828428	true
0.001715733	-0.37828428	true
0.0117157325	-0.37828428	true
0.021715732	-0.37828428	true
0.031715732	-0.37828428	true
0.041715734	-0.37828425	true
0.05171573	-0.37828425	true
0.061715733	-0.37828425	true
0.0687868	-0.3712132	true
0.07585786	-0.36414212	true
0.08585786	-0.36414212	true
0.095857866	-0.36414212	true
0.10292893	-0.35707104	true
0.10292893	-0.34707105	true
0.10292893	-0.33707106	true
0.10292892	-0.32707104	true
0.10292892	-0.31707105	true
0.10292892	-0.30707106	true
0.102928914	-0.29707104	true
0.095857844	-0.29	true
0.08878678	-0.2829289	true
0.08171571	-0.27585784	true
0.07464464	-0.2687868	true
0.06757357	-0.2617157	true
0.05757357	-0.2617157	true
0.04757357	-0.2617157	true
0.037573572	-0.26171574	true
0.02757357	-0.26171574	true
0.01757357	-0.26171574	true
0.0075735715	-0.26171574	true
-0.0024264285	-0.26171574	true
-0.0124264285	-0.26171574	true
-0.022426428	-0.26171574	true
-0.029497493	-0.26878682	true
-0.039497495	-0.26878682	true
-0.049497493	-0.26878682	true
-0.059497494	-0.26878682	true
-0.069497496	-0.26878682	true
-0.07656856	-0.2758579	true
-0.08363962	-0.28292897	true
-0.08363962	-0.29292896	true
-0.07656855	-0.3	true
-0.06656855	-0.3	true
-0.05656855	-0.3	true
-0.04949748	-0.3070711	true
-0.04242641	-0.31414214	true
-0.03535534	-0.32121322	true
