x	y
0.01	-0.35
0.02	-0.35
0.03	-0.35
0.04	-0.35
0.047071066	-0.34292892
0.047071066	-0.33292893
0.04	-0.32585785
0.03292893	-0.3187868
0.025857862	-0.31171572
0.018786794	-0.30464464
0.011715726	-0.2975736
0.0046446575	-0.29050252
-0.0024264106	-0.28343147
-0.009497479	-0.2763604
-0.016568547	-0.2692893
-0.023639616	-0.26221827
-0.030710682	-0.2551472
-0.037781753	-0.24807613
-0.04485282	-0.24100505
-0.04485282	-0.23100506
-0.04485282	-0.22100505
-0.04485282	-0.21100505
-0.04485282	-0.20100506
-0.044852823	-0.19100505
-0.044852823	-0.18100506
-0.05192389	-0.17393398
-0.06192389	-0.17393398
-0.06899496	-0.16686292
-0.076066025	-0.15979186
-0.083137095	-0.15272078
-0.090208165	-0.14564972
-0.09727923	-0.13857865
-0.1043503	-0.13150759
-0.11142137	-0.12443652
-0.11142137	-0.114436515
-0.11142137	-0.10443652
-0.11142137	-0.09443652
-0.11142137	-0.08443652
-0.11142137	-0.074436516
-0.11142137	-0.06443652
-0.11849244	-0.05736545
-0.12849243	-0.05736545
-0.13849244	-0.057365455
-0.1455635	-0.050294388
-0.1555635	-0.050294388
-0.16556351	-0.050294388
-0.17263457	-0.04322332
-0.18263458	-0.04322332
-0.19263457	-0.04322332
-0.20263457	-0.043223325
-0.20970564	-0.05029439
-0.21970564	-0.05029439
-0.22970563	-0.050294396
-0.23970564	-0.050294396
-0.24970564	-0.050294396
-0.2567767	-0.057365462
-0.26384777	-0.06443653
-0.27384776	-0.06443653
-0.28384778	-0.06443653
-0.29091883	-0.0715076
-0.2979899	-0.06443653
-0.30506098	-0.05736547
-0.31213203	-0.0502944
-0.3192031	-0.043223333
-0.3262742	-0.036152266
-0.3262742	-0.026152266
-0.3262742	-0.016152266
-0.3262742	-0.006152267
-0.3192031	9.188006E-4
-0.31213203	0.0079898685
-0.30506098	0.015060936
-0.295061	0.015060936
-0.2879899	0.0079898685
-0.2879899	-0.0020101315
-0.2879899	-0.012010131
-0.2879899	-0.02201013
-0.2879899	-0.03201013
-0.2879899	-0.042010132
-0.2879899	-0.05201013
-0.2879899	-0.06201013
-0.2879899	-0.07201013
-0.2879899	-0.08201013
-0.2879899	-0.09201013
-0.28091884	-0.099081196
-0.27091885	-0.099081196
-0.26091886	-0.099081196
-0.25091884	-0.099081196
-0.24091884	-0.099081196
-0.23091885	-0.099081196
-0.22091885	-0.099081196
-0.21091884	-0.099081196
-0.20384778	-0.106152266
-0.19677672	-0.11322333
-0.19677672	-0.123223335
-0.20384778	-0.1302944
-0.21384779	-0.1302944
-0.22384778	-0.1302944
-0.23091885	-0.13736546
-0.23798992	-0.14443654
-0.24506098	-0.1515076
-0.24506098	-0.1615076
-0.23798992	-0.16857867
-0.23798992	-0.17857866
-0.23798992	-0.18857867
-0.23798992	-0.19857867
-0.23798992	-0.20857866
-0.23091885	-0.21564974
-0.22384779	-0.2227208
-0.21677671	-0.22979186
-0.20970565	-0.23686294
-0.20263459	-0.243934
-0.19556351	-0.25100508
-0.18849245	-0.25807613
-0.18142138	-0.2651472
-0.1743503	-0.2722183
-0.16727924	-0.27928934
-0.16020818	-0.2863604
-0.15313712	-0.2934315
-0.14606604	-0.30050254
-0.13899498	-0.30757362
-0.13192391	-0.3146447
-0.12485284	-0.32171574
-0.11778177	-0.32878682
-0.1107107	-0.3358579
-0.10363964	-0.34292895
-0.09363964	-0.34292895
-0.08656857	-0.3358579
-0.0794975	-0.32878682
-0.07242644	-0.32171574
-0.06535537	-0.3146447
-0.0582843	-0.30757362
-0.051213235	-0.30050254
-0.051213235	-0.29050255
-0.051213235	-0.28050256
-0.051213235	-0.27050254
-0.044142168	-0.2634315
-0.0370711	-0.2563604
