trial	group	subject	repetition	x	y	angle	layer	intention
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	0.0	1	2
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	0.7853982	1	2
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	5.497787	1	2
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	5.497787	1	2
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	0.0	1	2
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	0.7853982	1	2
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	0.0	1	2
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	5.497787	1	2
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	5.497787	1	2
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	5.497787	1	2
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	0.0	1	2
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	2
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.20000002	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.10000001	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.4	7.4505806E-9	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.099999994	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.19999999	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.5	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.20000002	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.10000001	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	7.4505806E-9	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.099999994	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.19999999	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.5	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	3
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.20000002	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.10000001	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.4	7.4505806E-9	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.099999994	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.19999999	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.5	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.20000002	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.10000001	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	7.4505806E-9	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.099999994	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.19999999	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.5	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	4
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.20000002	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.10000001	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.4	7.4505806E-9	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.099999994	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.19999999	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.5	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.20000002	4.712389	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.10000001	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	7.4505806E-9	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.099999994	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.19999999	3.1415927	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.3	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.4	3.1415927	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.5	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.4	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	4.712389	1	5
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	3.1415927	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	3.1415927	1	5
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	3.9269907	1	5
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	5
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.20000002	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.10000001	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.4	7.4505806E-9	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.099999994	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.19999999	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.5	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.20000002	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.10000001	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	7.4505806E-9	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.099999994	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.19999999	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.5	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	6
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.4	0.20000002	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.10000001	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.4	7.4505806E-9	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.099999994	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.19999999	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.4	-0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.5	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	0.20000002	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.3	0.10000001	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	7.4505806E-9	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.099999994	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.19999999	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.3	-0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.20000002	-0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.5	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	0.20000002	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	0.10000001	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	7.4505806E-9	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.099999994	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.19999999	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.10000001	-0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-7.4505806E-9	-0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.5	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.19999999	0.20000002	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.099999994	0.10000001	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.19999999	7.4505806E-9	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.099999994	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.19999999	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.099999994	-0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.19999999	-0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.3	0.5	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.4	0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.3	0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.4	0.20000002	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.3	0.10000001	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.4	7.4505806E-9	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.099999994	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.19999999	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.3	-0.3	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	0.4	-0.4	NA	1	7
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.35	0.35	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.19999999	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.35	0.049999982	1.5707964	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.100000024	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.35	-0.25000003	0.7853982	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.40000004	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.35	-0.5500001	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	0.5	5.497787	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	0.35	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	0.19999999	1.5707964	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	0.049999982	1.5707964	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	-0.100000024	0.7853982	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	-0.25000003	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	-0.40000004	1.5707964	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	-0.5500001	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.100000024	0.5	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.25000003	0.35	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.100000024	0.19999999	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.25000003	0.049999982	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.100000024	-0.100000024	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.25000003	-0.25000003	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.100000024	-0.40000004	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.25000003	-0.5500001	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.40000004	0.5	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.5500001	0.35	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.40000004	0.19999999	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.5500001	0.049999982	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.40000004	-0.100000024	2.3561945	2	0
recall	Five Layers	Five Layers - rat 1	0	0.5500001	-0.25000003	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.40000004	-0.40000004	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	0.5500001	-0.5500001	NA	2	0
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.5	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.35	0.35	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.5	0.19999999	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.35	0.049999982	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.100000024	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.35	-0.25000003	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.5	-0.40000004	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.35	-0.5500001	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	0.5	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	0.35	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	0.19999999	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	0.049999982	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	-0.100000024	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	-0.25000003	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.19999999	-0.40000004	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	-0.049999982	-0.5500001	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.100000024	0.5	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.25000003	0.35	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.100000024	0.19999999	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.25000003	0.049999982	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.100000024	-0.100000024	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.25000003	-0.25000003	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.100000024	-0.40000004	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.25000003	-0.5500001	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.40000004	0.5	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.5500001	0.35	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.40000004	0.19999999	NA	2	1
recall	Five Layers	Five Layers - rat 1	0	0.5500001	0.049999982	NA	2	1
