x	y
0.01	-0.35
0.017071066	-0.34292892
0.017071066	-0.33292893
0.024142135	-0.32585785
0.024142133	-0.31585786
0.024142133	-0.30585787
0.031213202	-0.2987868
0.0312132	-0.2887868
0.0312132	-0.27878678
0.0312132	-0.2687868
0.0312132	-0.2587868
0.024142131	-0.25171572
0.017071063	-0.24464466
0.017071063	-0.23464465
0.017071063	-0.22464466
0.009999994	-0.2175736
0.009999993	-0.2075736
0.01707106	-0.20050253
0.01707106	-0.19050252
0.01707106	-0.18050252
0.009999992	-0.17343146
0.009999991	-0.16343145
0.009999991	-0.15343146
0.0029289231	-0.1463604
0.0029289227	-0.13636039
0.0029289222	-0.12636039
0.0029289217	-0.11636039
0.0029289213	-0.10636039
0.0029289208	-0.09636039
-0.004142147	-0.08928932
-0.014142147	-0.08928932
-0.021213215	-0.08221826
-0.028284283	-0.07514719
-0.035355352	-0.06807613
-0.04242642	-0.061005056
-0.05242642	-0.061005056
-0.062426418	-0.06100506
-0.06949749	-0.05393399
-0.06949749	-0.04393399
-0.07656856	-0.036862925
-0.07656856	-0.026862923
-0.08363962	-0.019791856
-0.09363963	-0.019791858
-0.103639625	-0.019791858
-0.110710695	-0.012720792
-0.12071069	-0.012720792
-0.12778176	-0.005649725
-0.13778175	-0.005649726
-0.14485283	0.0014213414
-0.14485283	0.011421341
-0.14485283	0.021421341
-0.1519239	0.028492408
-0.1519239	0.038492408
-0.15899497	0.045563474
-0.15899497	0.055563476
-0.16606604	0.06263454
-0.16606604	0.07263454
-0.16606604	0.08263454
-0.16606604	0.092634544
-0.1731371	0.09970561
-0.1731371	0.10970561
-0.1731371	0.11970561
-0.1731371	0.12970561
-0.1731371	0.13970561
-0.1731371	0.1497056
-0.18020818	0.15677668
-0.19020817	0.15677667
-0.19727924	0.16384774
-0.19727924	0.17384773
-0.20435031	0.18091881
-0.20435031	0.1909188
-0.20435031	0.20091881
-0.19727924	0.20798987
-0.19727924	0.21798988
-0.19020818	0.22506094
-0.1831371	0.23213202
-0.1831371	0.24213201
-0.17606604	0.24920307
-0.16899498	0.25627413
-0.1619239	0.2633452
-0.15192391	0.2633452
-0.1419239	0.2633452
-0.13485284	0.2704163
-0.12778178	0.27748734
-0.12071071	0.28455842
-0.1107107	0.28455842
-0.10363964	0.2916295
-0.09656857	0.29870054
-0.08656857	0.29870054
