x	y
0.01	-0.35
0.02	-0.35
0.027071066	-0.34292892
0.037071068	-0.34292892
0.047071066	-0.34292892
0.054142132	-0.33585787
0.054142132	-0.32585785
0.047071066	-0.3187868
0.04	-0.31171572
0.029999997	-0.31171572
0.019999998	-0.31171572
0.009999998	-0.31171572
-1.6734585E-9	-0.31171572
-0.010000002	-0.31171572
-0.01707107	-0.30464467
-0.02707107	-0.30464467
-0.037071068	-0.30464467
-0.04414214	-0.2975736
-0.054142136	-0.2975736
-0.06414214	-0.2975736
-0.074142136	-0.2975736
-0.08414213	-0.2975736
-0.09414214	-0.2975736
-0.10414214	-0.2975736
-0.114142135	-0.2975736
-0.12414213	-0.2975736
-0.13414213	-0.2975736
-0.14121321	-0.29050255
-0.14121321	-0.28050253
-0.14121321	-0.27050254
-0.14121321	-0.26050255
-0.13414213	-0.25343147
-0.13414213	-0.24343146
-0.12707107	-0.2363604
-0.120000005	-0.22928934
-0.120000005	-0.21928933
-0.12707107	-0.21221827
-0.13414215	-0.2051472
-0.14414214	-0.2051472
-0.15414214	-0.2051472
-0.1612132	-0.19807613
-0.16828428	-0.19100507
-0.17535535	-0.183934
-0.17535535	-0.173934
-0.18242641	-0.16686293
-0.18242641	-0.15686293
-0.18949749	-0.14979187
-0.18949749	-0.13979186
-0.18949749	-0.12979187
-0.18242641	-0.1227208
-0.18242641	-0.1127208
-0.18949749	-0.10564973
-0.18949749	-0.095649734
-0.18949749	-0.08564973
-0.19656855	-0.078578666
-0.19656855	-0.06857867
-0.20363963	-0.061507598
-0.20363963	-0.0515076
-0.19656855	-0.04443653
-0.19656855	-0.03443653
-0.19656855	-0.024436532
-0.19656855	-0.014436531
-0.20363963	-0.0073654642
-0.20363963	0.0026345358
-0.20363963	0.012634535
-0.19656855	0.019705603
-0.19656855	0.029705603
-0.19656856	0.039705604
-0.19656856	0.049705602
-0.19656856	0.059705604
-0.18949749	0.06677667
-0.18242642	0.07384774
-0.18242642	0.08384774
-0.18242642	0.09384774
-0.17535536	0.10091881
-0.17535536	0.110918805
-0.18242642	0.117989875
-0.18242642	0.12798987
-0.18949749	0.13506094
-0.18949749	0.14506094
-0.1894975	0.15506093
-0.19656856	0.16213201
-0.19656856	0.172132
-0.19656856	0.182132
-0.1894975	0.18920307
-0.18242642	0.19627415
-0.18242642	0.20627414
-0.18242642	0.21627414
-0.18242642	0.22627415
-0.19242643	0.22627413
-0.20242643	0.22627413
-0.2094975	0.21920307
-0.21656856	0.212132
-0.21656856	0.202132
-0.2094975	0.19506094
-0.20242642	0.18798988
-0.19535536	0.1809188
-0.18535535	0.1809188
-0.17828429	0.18798988
-0.17828429	0.19798987
-0.17121322	0.20506094
-0.16414216	0.212132
-0.16414216	0.22213201
-0.1570711	0.22920308
-0.15000002	0.23627415
-0.15000004	0.24627414
-0.14292896	0.25334522
-0.14292897	0.2633452
-0.1358579	0.2704163
-0.1258579	0.2704163
-0.1158579	0.2704163
-0.108786836	0.27748737
-0.09878683	0.27748737
-0.09171577	0.28455842
-0.08171577	0.28455845
-0.071715765	0.28455845
-0.0646447	0.2916295
-0.054644704	0.2916295
-0.047573637	0.29870057
-0.04050257	0.30577165
-0.033431504	0.3128427
-0.023431504	0.31284273
-0.016360437	0.31991377
-0.0063604377	0.31991377
0.003639562	0.31991377
0.013639562	0.31991377
0.023639562	0.31991377
0.03363956	0.3199138
0.04071063	0.31284273
0.05071063	0.31284273
0.06071063	0.31284273
0.07071063	0.31284273
0.0777817	0.30577165
0.0877817	0.30577168
0.097781695	0.30577168
0.1077817	0.30577168
0.1177817	0.30577168
0.1277817	0.30577168
0.1377817	0.30577168
0.1477817	0.30577168
0.15778169	0.30577168
0.1677817	0.30577168
0.1777817	0.30577168
0.18485276	0.2987006
