x	y	random
0.0070710676	-0.34292892	true
0.007071067	-0.33292893	true
-1.0552863E-9	-0.32585785	true
-1.4924002E-9	-0.31585786	true
0.007071066	-0.30878678	true
0.014142133	-0.30171573	true
0.014142133	-0.2917157	true
0.014142132	-0.28171572	true
0.014142132	-0.27171573	true
0.014142131	-0.2617157	true
0.014142131	-0.25171572	true
0.0141421305	-0.24171573	true
0.0141421305	-0.23171572	true
0.01414213	-0.22171572	true
0.01414213	-0.21171573	true
0.01414213	-0.20171572	true
0.014142129	-0.19171573	true
0.014142129	-0.18171573	true
0.014142128	-0.17171572	true
0.014142128	-0.16171573	true
0.014142127	-0.15171573	true
0.014142127	-0.14171572	true
0.014142126	-0.13171573	true
0.007071058	-0.12464466	true
-1.0159681E-8	-0.1175736	true
-0.0070710783	-0.110502526	true
-0.017071078	-0.110502526	true
-0.027071077	-0.110502526	true
-0.03707108	-0.110502526	true
-0.044142146	-0.10343146	true
-0.044142146	-0.093431465	true
-0.044142146	-0.08343146	true
-0.03707108	-0.0763604	true
-0.030000012	-0.06928933	true
-0.022928944	-0.06221826	true
-0.015857877	-0.05514719	true
-0.015857877	-0.04514719	true
-0.015857877	-0.03514719	true
-0.015857877	-0.025147192	true
-0.022928946	-0.018076124	true
-0.030000014	-0.011005057	true
-0.030000014	-0.0010050572	true
-0.037071083	0.00606601	true
-0.04414215	0.013137077	true
-0.05121322	0.020208145	true
-0.041213218	0.020208145	false
-0.03414215	0.027279213	false
-0.027071085	0.03435028	false
-0.020000018	0.04142135	false
-0.027071087	0.048492417	false
-0.034142155	0.055563483	false
-0.04121322	0.06263455	false
-0.041213226	0.07263455	false
-0.041213226	0.082634546	false
-0.041213226	0.09263455	false
-0.031213228	0.09263455	false
-0.021213228	0.09263455	false
-0.01414216	0.09970562	false
-0.0070710927	0.106776685	false
-0.007071094	0.11677669	false
-0.007071095	0.12677668	false
-2.7923106E-8	0.13384776	false
0.007071039	0.14091882	false
0.014142106	0.14798988	false
0.014142105	0.15798989	false
