x	y	random
0.01	-0.35	true
0.017071066	-0.35707107	true
0.024142135	-0.36414212	true
0.034142133	-0.36414212	true
0.044142134	-0.36414212	true
0.054142132	-0.36414212	true
0.061213203	-0.35707107	true
0.068284266	-0.35	true
0.07828427	-0.35	true
0.08828427	-0.35	true
0.09535534	-0.34292892	true
0.09535534	-0.33292893	true
0.1024264	-0.32585785	true
0.1124264	-0.32585785	true
0.122426406	-0.32585785	true
0.1324264	-0.32585785	true
0.1424264	-0.32585785	true
0.1524264	-0.32585785	true
0.1624264	-0.32585785	true
0.1724264	-0.32585785	true
0.18242641	-0.32585785	true
0.1924264	-0.32585785	true
0.18535534	-0.33292893	true
0.17828426	-0.34	true
0.16828427	-0.34	true
0.15828426	-0.34	true
0.14828427	-0.34	true
0.13828427	-0.34	true
0.1312132	-0.34707105	true
0.12414213	-0.35414213	true
0.11707106	-0.36121318	true
0.10999999	-0.36828426	true
0.10292892	-0.37535533	true
0.09585786	-0.38242638	true
0.08585786	-0.38242638	true
0.07878679	-0.37535533	true
0.07878679	-0.3653553	true
0.07878679	-0.35535532	true
0.0787868	-0.34535533	true
0.0787868	-0.3353553	true
0.0787868	-0.32535532	true
0.0787868	-0.31535533	true
0.0787868	-0.3053553	true
0.071715735	-0.29828426	true
0.064644665	-0.29121318	true
0.064644665	-0.2812132	true
0.06464467	-0.27121317	true
0.06464467	-0.26121318	true
0.06464467	-0.2512132	true
0.06464467	-0.24121319	true
0.06464467	-0.23121318	true
0.07171574	-0.22414212	true
0.07878681	-0.21707106	true
0.08585788	-0.21	true
0.092928946	-0.20292893	true
0.10000002	-0.19585785	true
0.10000002	-0.18585786	false
0.10000002	-0.17585786	false
0.100000024	-0.16585785	false
0.09292895	-0.15878679	true
0.08585789	-0.15171573	true
0.08585789	-0.14171572	false
0.07585789	-0.14171572	false
0.06585789	-0.14171572	false
0.05585789	-0.14171572	false
0.04585789	-0.14171572	false
0.03585789	-0.14171572	false
0.02585789	-0.14171572	false
0.03292896	-0.13464464	false
0.022928959	-0.13464464	false
0.030000027	-0.12757358	false
0.020000027	-0.12757358	false
0.027071096	-0.12050251	false
0.034142163	-0.113431446	false
0.041213233	-0.106360376	false
0.0482843	-0.09928931	false
0.05535537	-0.09221824	false
0.04535537	-0.09221824	false
0.03535537	-0.09221824	false
0.042426437	-0.08514717	false
0.03242644	-0.08514717	false
0.039497506	-0.07807611	false
0.029497506	-0.07807611	false
0.036568575	-0.07100504	false
0.04363964	-0.063933976	false
0.033639643	-0.063933976	false
0.04071071	-0.056862906	false
0.030710712	-0.056862906	false
0.03778178	-0.04979184	false
0.04485285	-0.04272077	false
0.034852847	-0.04272077	false
0.02485285	-0.04272077	false
0.031923916	-0.035649702	false
0.031923916	-0.025649702	false
0.024852851	-0.018578634	false
0.03192392	-0.011507567	false
0.038994987	-0.0044365	false
0.046066057	0.002634567	false
0.053137124	0.009705634	false
0.053137124	0.019705635	false
0.046066057	0.026776701	false
0.053137127	0.033847768	false
0.060208194	0.040918835	false
0.050208192	0.04091884	false
0.050208196	0.050918836	false
0.050208196	0.060918838	false
0.040208198	0.060918838	false
0.040208198	0.070918836	false
0.03313713	0.077989906	false
0.026066065	0.08506098	false
0.018994998	0.09213204	false
0.018994998	0.102132045	false
0.018995	0.11213204	false
0.011923933	0.11920311	false
0.0048528668	0.12627418	false
0.0048528677	0.13627417	false
-0.002218199	0.14334525	false
-0.009289266	0.15041631	false
-0.016360333	0.15748738	false
