x	y
0.01	-0.35
0.02	-0.35
0.03	-0.35
0.04	-0.35
0.049999997	-0.35
0.057071067	-0.34292892
0.06414213	-0.33585787
0.0712132	-0.3287868
0.0812132	-0.3287868
0.091213204	-0.3287868
0.1012132	-0.3287868
0.1112132	-0.3287868
0.11828427	-0.3217157
0.12828426	-0.3217157
0.13535534	-0.31464466
0.13535534	-0.30464464
0.12828426	-0.2975736
0.1212132	-0.29050252
0.11414213	-0.28343144
0.10414213	-0.28343144
0.09414213	-0.28343144
0.08414213	-0.28343147
0.07414213	-0.28343147
0.06414213	-0.28343147
0.054142132	-0.28343147
0.04414213	-0.28343147
0.037071064	-0.29050252
0.027071066	-0.29050252
0.019999998	-0.2975736
0.009999999	-0.2975736
0.0029289306	-0.29050252
-0.0041421377	-0.28343147
-0.011213206	-0.2763604
-0.018284274	-0.2692893
-0.028284274	-0.26928934
-0.038284272	-0.26928934
-0.048284274	-0.26928934
-0.05828427	-0.26928934
-0.06828427	-0.26928934
-0.07535534	-0.26221827
-0.08242641	-0.2551472
-0.08949748	-0.24807613
-0.09656855	-0.24100506
-0.10363961	-0.233934
-0.11071068	-0.22686294
-0.11778175	-0.21979186
-0.12485282	-0.2127208
-0.13192388	-0.20564973
-0.14192389	-0.20564973
-0.14899495	-0.19857866
-0.15899496	-0.19857867
-0.16899495	-0.19857867
-0.17606603	-0.20564973
-0.17606603	-0.21564974
-0.17606601	-0.22564973
-0.16899495	-0.23272079
-0.16192389	-0.23979187
-0.15485281	-0.24686293
-0.14778174	-0.253934
-0.13778174	-0.253934
-0.12778175	-0.253934
-0.11778174	-0.253934
-0.107781745	-0.253934
-0.09778174	-0.253934
-0.08778174	-0.253934
-0.077781744	-0.253934
-0.06778175	-0.253934
-0.057781745	-0.253934
-0.050710674	-0.26100504
-0.043639608	-0.26807612
-0.036568537	-0.27514717
-0.029497469	-0.28221825
-0.0224264	-0.28928933
-0.015355332	-0.29636037
-0.022426398	-0.30343145
-0.0324264	-0.30343145
-0.03949747	-0.29636037
-0.046568535	-0.28928933
-0.053639602	-0.28221825
-0.060710672	-0.27514717
-0.060710672	-0.26514718
-0.06778174	-0.2580761
-0.07778174	-0.25807613
-0.08778174	-0.25807613
-0.09778174	-0.25807613
-0.10485281	-0.25100505
-0.10485281	-0.24100505
-0.10485281	-0.23100506
-0.10485281	-0.22100505
-0.10485281	-0.21100505
-0.11192387	-0.20393398
-0.118994944	-0.19686292
-0.12606601	-0.18979186
-0.13313708	-0.18272078
-0.14313708	-0.18272078
-0.15313709	-0.18272078
-0.16313708	-0.18272078
-0.17313708	-0.18272078
-0.18313707	-0.1827208
-0.19313708	-0.1827208
-0.20020814	-0.18979186
-0.20727922	-0.19686292
-0.2072792	-0.20686293
-0.2072792	-0.21686293
-0.2072792	-0.22686292
-0.20020814	-0.23393399
-0.19313708	-0.24100506
-0.186066	-0.24807613
-0.196066	-0.24807613
-0.206066	-0.24807613
-0.216066	-0.24807613
-0.22313707	-0.24100506
-0.23020814	-0.233934
-0.2372792	-0.22686292
-0.24435027	-0.21979186
-0.25142133	-0.2127208
-0.2584924	-0.20564972
-0.2655635	-0.19857866
-0.27263454	-0.1915076
-0.2797056	-0.18443653
-0.2867767	-0.17736545
-0.29384774	-0.17029439
-0.30091882	-0.16322333
-0.3079899	-0.15615225
-0.31506094	-0.14908119
-0.32213202	-0.14201012
-0.32213202	-0.13201012
-0.32213202	-0.12201012
-0.32213202	-0.11201012
-0.3292031	-0.10493905
-0.33627418	-0.09786799
-0.33627415	-0.107867986
-0.3292031	-0.11493905
-0.32213202	-0.12201012
-0.31506094	-0.12908119
-0.3079899	-0.13615225
-0.30091882	-0.14322332
-0.29384774	-0.15029438
-0.2867767	-0.15736546
-0.2797056	-0.16443652
