x	y
0.01	-0.35
0.02	-0.35
0.03	-0.35
0.04	-0.35
0.047071066	-0.35707107
0.057071067	-0.35707107
0.06414213	-0.35
0.0712132	-0.34292892
0.0812132	-0.34292892
0.091213204	-0.34292892
0.1012132	-0.34292892
0.1112132	-0.34292892
0.11828427	-0.33585787
0.12828426	-0.33585787
0.13828427	-0.33585787
0.14535533	-0.3287868
0.14535533	-0.3187868
0.1524264	-0.31171572
0.15949747	-0.30464464
0.16656853	-0.2975736
0.17656854	-0.2975736
0.1836396	-0.29050252
0.1836396	-0.28050253
0.1836396	-0.2705025
0.19071066	-0.26343146
0.19778174	-0.25636038
0.2048528	-0.24928932
0.21485281	-0.24928932
0.2248528	-0.24928932
0.2248528	-0.25928932
0.2248528	-0.2692893
0.2248528	-0.2792893
0.2248528	-0.28928933
0.21778174	-0.29636037
0.21071067	-0.30343145
0.2036396	-0.31050253
0.19656853	-0.31757358
0.18949746	-0.32464465
0.1824264	-0.33171573
0.17535533	-0.33878678
0.16535532	-0.33878678
0.15535533	-0.33878678
0.14535533	-0.33878678
0.13828427	-0.3317157
0.13828427	-0.3217157
0.13121319	-0.31464463
0.1212132	-0.31464463
0.11121319	-0.31464463
0.101213194	-0.31464463
0.0912132	-0.31464463
0.084142126	-0.3075736
0.07707106	-0.3005025
0.06999999	-0.29343143
0.06292893	-0.28636038
0.06292893	-0.27636036
0.06292893	-0.26636037
0.055857863	-0.2592893
0.045857865	-0.2592893
0.0387868	-0.25221825
0.028786797	-0.25221822
0.02171573	-0.2592893
0.021715729	-0.26928928
0.014644661	-0.27636036
0.007573593	-0.28343144
5.0252496E-4	-0.2905025
-0.006568543	-0.29757357
-0.013639611	-0.30464464
-0.020710679	-0.3117157
-0.027781747	-0.31878677
-0.027781747	-0.32878676
-0.02778175	-0.33878678
-0.02071068	-0.34585783
-0.013639613	-0.3529289
-0.006568546	-0.35999998
5.0252164E-4	-0.36707103
0.007573589	-0.3741421
0.01757359	-0.3741421
0.02757359	-0.3741421
0.034644656	-0.36707103
0.041715723	-0.35999998
0.041715723	-0.34999996
0.041715723	-0.33999997
0.041715723	-0.32999998
0.04878679	-0.3229289
0.055857856	-0.31585783
0.06292892	-0.30878678
0.06292892	-0.29878676
0.06292892	-0.28878677
0.06292892	-0.27878678
0.06999999	-0.2717157
0.077071056	-0.26464462
0.084142126	-0.25757357
0.0912132	-0.2505025
0.09828426	-0.24343143
0.09828426	-0.23343143
0.09828426	-0.22343144
0.09828426	-0.21343143
0.10535533	-0.20636037
0.11535533	-0.20636037
0.12535533	-0.20636037
0.13535532	-0.20636037
0.14535533	-0.20636037
0.15535532	-0.20636037
0.16535532	-0.20636037
0.17535533	-0.20636037
0.18535532	-0.20636037
0.19535533	-0.20636037
0.20242639	-0.19928929
0.2124264	-0.19928929
0.2224264	-0.19928929
0.23242639	-0.19928929
0.23949745	-0.19221823
0.24656853	-0.18514717
0.25656852	-0.18514717
0.2636396	-0.19221823
0.27071065	-0.19928929
0.27778172	-0.20636037
0.27778172	-0.21636036
0.28778172	-0.21636036
0.2948528	-0.2092893
0.30192387	-0.20221823
0.30192387	-0.19221823
0.30192387	-0.18221822
0.30192387	-0.17221823
0.30192387	-0.16221823
0.30192387	-0.15221822
0.30192387	-0.14221823
0.30192387	-0.13221823
0.30192387	-0.12221823
0.2948528	-0.11514716
0.28778172	-0.108076096
0.28071067	-0.101005025
0.28071067	-0.09100503
0.28778172	-0.08393396
0.2948528	-0.076862894
0.30192387	-0.06979182
0.30192387	-0.059791826
0.30192387	-0.049791824
0.30192387	-0.039791826
0.30192384	-0.029791826
0.30192384	-0.019791827
0.30192384	-0.009791826
0.30192384	2.0817379E-4
0.30192384	0.010208174
0.30192384	0.020208173
0.2948528	0.027279241
