trial	subject	repetition	x	y	random
train	rat2	0	0.36606607	0.28577155	false
train	rat2	0	0.35606608	0.28577155	false
train	rat2	0	0.34606606	0.28577155	false
train	rat2	0	0.338995	0.2787005	false
train	rat2	0	0.33192393	0.27162942	false
train	rat2	0	0.32485285	0.26455837	false
train	rat2	0	0.31778178	0.2574873	false
train	rat2	0	0.3107107	0.25041625	false
train	rat2	0	0.3007107	0.25041625	false
train	rat2	0	0.29071072	0.25041625	false
train	rat2	0	0.28363964	0.25748733	false
train	rat2	0	0.27363965	0.25748733	false
train	rat2	0	0.26363966	0.25748733	false
train	rat2	0	0.2707107	0.2645584	false
train	rat2	0	0.27778178	0.27162945	false
train	rat2	0	0.28485286	0.27870053	false
train	rat2	0	0.29192394	0.28577158	false
train	rat2	0	0.298995	0.27870053	false
train	rat2	0	0.29192394	0.28577158	false
train	rat2	0	0.28485286	0.29284266	false
train	rat2	0	0.28485286	0.28284267	false
train	rat2	0	0.28485286	0.27284268	false
train	rat2	0	0.27778178	0.2657716	false
train	rat2	0	0.2677818	0.2657716	false
train	rat2	0	0.25778177	0.26577163	false
train	rat2	0	0.25071073	0.27284268	false
train	rat2	0	0.24071072	0.2728427	false
train	rat2	0	0.23071073	0.2728427	false
train	rat2	0	0.2377818	0.26577163	false
train	rat2	0	0.24778178	0.26577163	false
train	rat2	0	0.25778177	0.26577163	false
train	rat2	0	0.2677818	0.2657716	false
train	rat2	0	0.27485287	0.27284268	false
train	rat2	0	0.28192392	0.27991372	false
train	rat2	0	0.29192394	0.27991372	false
train	rat2	0	0.30192393	0.27991372	false
train	rat2	0	0.31192392	0.27991372	false
train	rat2	0	0.318995	0.28698477	false
train	rat2	0	0.32606608	0.29405585	false
train	rat2	0	0.32606608	0.30405584	false
train	rat2	0	0.3260661	0.31405583	false
train	rat2	0	0.3260661	0.32405585	false
train	rat2	0	0.3260661	0.33405584	false
train	rat2	0	0.3260661	0.32405585	false
train	rat2	0	0.33313715	0.31698477	false
train	rat2	0	0.33313715	0.32698476	false
train	rat2	0	0.3260661	0.33405584	false
train	rat2	0	0.31899506	0.34112692	false
train	rat2	0	0.31192398	0.34819797	false
train	rat2	0	0.30485293	0.35526904	false
train	rat2	0	0.29778185	0.36234012	false
train	rat2	0	0.28778186	0.36234012	false
train	rat2	0	0.27778184	0.36234015	false
train	rat2	0	0.2707108	0.3694112	false
train	rat2	0	0.26363972	0.37648228	false
train	rat2	0	0.25656867	0.38355336	false
train	rat2	0	0.2494976	0.39062443	false
train	rat2	0	0.24242654	0.3976955	false
train	rat2	0	0.23535548	0.4047666	false
train	rat2	0	0.22828442	0.41183767	false
train	rat2	0	0.22121336	0.41890872	false
train	rat2	0	0.2141423	0.4259798	false
train	rat2	0	0.2041423	0.4259798	false
train	rat2	0	0.19707124	0.43305087	false
train	rat2	0	0.19000018	0.44012195	false
train	rat2	0	0.18292911	0.44719303	false
train	rat2	0	0.17292911	0.44719303	false
train	rat2	0	0.16292912	0.44719303	false
train	rat2	0	0.15292911	0.44719306	false
train	rat2	0	0.14585803	0.44012198	false
train	rat2	0	0.13878697	0.43305093	false
train	rat2	0	0.12878697	0.43305093	false
train	rat2	0	0.11878697	0.43305093	false
train	rat2	0	0.111715905	0.440122	false
train	rat2	0	0.10464484	0.4471931	false
train	rat2	0	0.094644845	0.4471931	false
train	rat2	0	0.08464484	0.4471931	false
train	rat2	0	0.07464484	0.44719312	false
train	rat2	0	0.06757378	0.45426416	false
train	rat2	0	0.06050272	0.46133524	false
train	rat2	0	0.053431656	0.46840632	false
train	rat2	0	0.043431655	0.46840632	false
train	rat2	0	0.036360584	0.46133527	false
train	rat2	0	0.026360583	0.46133527	false
train	rat2	0	0.016360583	0.46133527	false
train	rat2	0	0.0063605835	0.4613353	false
train	rat2	0	-7.10479E-4	0.46840635	false
train	rat2	0	0.009289521	0.46840635	true
train	rat2	0	0.019289522	0.46840635	false
train	rat2	0	0.012218447	0.4613353	false
train	rat2	0	0.012218439	0.45133528	false
train	rat2	0	0.012218431	0.4413353	false
train	rat2	0	0.012218423	0.4313353	false
train	rat2	0	0.012218415	0.42133528	false
train	rat2	0	0.012218406	0.4113353	false
train	rat2	0	0.01928947	0.4042642	false
train	rat2	0	0.02636053	0.39719313	false
train	rat2	0	0.036360532	0.39719313	false
train	rat2	0	0.03636052	0.38719314	false
train	rat2	0	0.036360513	0.37719312	false
train	rat2	0	0.036360506	0.36719313	false
train	rat2	0	0.0363605	0.35719314	false
train	rat2	0	0.04343156	0.35012206	false
train	rat2	0	0.050502624	0.343051	false
train	rat2	0	0.057573684	0.3359799	false
train	rat2	0	0.06757368	0.3359799	false
train	rat2	0	0.07757369	0.3359799	false
train	rat2	0	0.08464476	0.34305096	false
train	rat2	0	0.09171583	0.35012203	false
train	rat2	0	0.098786905	0.35719308	false
train	rat2	0	0.09878691	0.36719307	false
train	rat2	0	0.09171585	0.37426415	false
train	rat2	0	0.08464479	0.38133523	false
train	rat2	0	0.084644794	0.39133522	false
train	rat2	0	0.0846448	0.40133524	false
train	rat2	0	0.09171587	0.4084063	false
train	rat2	0	0.09878694	0.41547737	false
train	rat2	0	0.10585802	0.4225484	false
train	rat2	0	0.09878696	0.4296195	false
train	rat2	0	0.098786965	0.43961948	false
train	rat2	0	0.0917159	0.44669056	false
train	rat2	0	0.0817159	0.44669056	false
train	rat2	0	0.07464483	0.4396195	false
train	rat2	0	0.067573756	0.43254843	false
train	rat2	0	0.06757375	0.42254844	false
train	rat2	0	0.06757374	0.41254845	false
train	rat2	0	0.06757373	0.40254843	false
train	rat2	0	0.06757373	0.39254844	false
train	rat2	0	0.067573726	0.38254845	false
train	rat2	0	0.07464479	0.37547737	false
train	rat2	0	0.08171585	0.3684063	false
train	rat2	0	0.081715845	0.3584063	false
train	rat2	0	0.08171584	0.3484063	false
train	rat2	0	0.07171584	0.3484063	false
train	rat2	0	0.0787869	0.34133524	false
train	rat2	0	0.078786895	0.33133525	false
train	rat2	0	0.071715824	0.32426417	false
train	rat2	0	0.07171582	0.31426418	false
train	rat2	0	0.06464474	0.3071931	false
train	rat2	0	0.06464473	0.2971931	false
train	rat2	0	0.064644724	0.28719312	false
train	rat2	0	0.057573654	0.28012204	false
train	rat2	0	0.06464472	0.27305096	false
train	rat2	0	0.07171578	0.26597992	false
train	rat2	0	0.07171577	0.2559799	false
train	rat2	0	0.08171577	0.2559799	false
train	rat2	0	0.08171577	0.2459799	false
train	rat2	0	0.08171576	0.2359799	false
train	rat2	0	0.081715755	0.2259799	false
train	rat2	0	0.08878682	0.21890883	false
train	rat2	0	0.09585789	0.2259799	false
train	rat2	0	0.10292896	0.23305096	false
train	rat2	0	0.10292895	0.22305095	false
train	rat2	0	0.09585788	0.21597989	false
train	rat2	0	0.08878681	0.20890883	false
train	rat2	0	0.08171574	0.20183776	false
train	rat2	0	0.07464466	0.1947667	false
train	rat2	0	0.074644655	0.1847667	false
train	rat2	0	0.081715725	0.17769563	false
train	rat2	0	0.08878679	0.17062455	false
train	rat2	0	0.098786786	0.17062455	false
train	rat2	0	0.108786784	0.17062454	false
train	rat2	0	0.11878678	0.17062454	false
train	rat2	0	0.118786775	0.16062453	false
train	rat2	0	0.118786775	0.15062454	false
train	rat2	0	0.12585784	0.1576956	false
train	rat2	0	0.12585784	0.1676956	false
train	rat2	0	0.11878679	0.17476667	false
train	rat2	0	0.11171572	0.18183775	false
train	rat2	0	0.104644656	0.18890882	false
train	rat2	0	0.09464466	0.18890883	false
train	rat2	0	0.08464466	0.18890883	false
train	rat2	0	0.07464466	0.18890883	false
train	rat2	0	0.06464466	0.18890885	false
train	rat2	0	0.05464466	0.18890885	false
train	rat2	0	0.04464466	0.18890885	false
train	rat1	0	0.0070710676	-0.35707107	false
train	rat1	0	0.014142135	-0.36414212	false
train	rat1	0	0.021213202	-0.3712132	false
train	rat1	0	0.02828427	-0.37828428	false
train	rat1	0	0.035355337	-0.38535532	false
train	rat1	0	0.04535534	-0.38535532	false
train	rat1	0	0.04535534	-0.39535534	false
train	rat1	0	0.03828427	-0.4024264	false
train	rat1	0	0.0312132	-0.40949747	false
train	rat1	0	0.0212132	-0.40949747	false
train	rat1	0	0.014142132	-0.41656855	false
train	rat1	0	0.007071065	-0.4236396	false
train	rat1	0	-0.0029289352	-0.4236396	false
train	rat1	0	-0.012928935	-0.4236396	false
train	rat1	0	-0.020000003	-0.43071067	false
train	rat1	0	-0.020000003	-0.44071066	false
train	rat1	0	-0.020000003	-0.45071065	false
train	rat1	0	-0.012928937	-0.45778173	false
train	rat1	0	-0.005857869	-0.4648528	false
train	rat1	0	0.0012131985	-0.45778173	false
train	rat1	0	0.008284266	-0.45071065	false
train	rat1	0	0.015355334	-0.45778173	false
train	rat1	0	0.0224264	-0.4648528	false
train	rat1	0	0.029497469	-0.45778173	false
train	rat1	0	0.029497469	-0.44778174	false
train	rat1	0	0.0224264	-0.44071066	false
train	rat1	0	0.015355332	-0.4336396	false
train	rat1	0	0.008284263	-0.42656854	false
train	rat1	0	0.0012131956	-0.41949746	false
train	rat1	0	-0.0058578723	-0.4124264	false
train	rat1	0	-0.01292894	-0.40535533	false
train	rat1	0	-0.020000009	-0.39828426	false
train	rat1	0	-0.020000009	-0.38828427	false
train	rat1	0	-0.027071077	-0.3812132	false
train	rat1	0	-0.034142144	-0.37414214	false
train	rat1	0	-0.044142146	-0.37414214	false
train	rat1	0	-0.051213212	-0.36707106	false
train	rat1	0	-0.058284283	-0.35999998	false
train	rat1	0	-0.06828428	-0.35999998	false
train	rat1	0	-0.07535535	-0.36707106	false
train	rat1	0	-0.08535535	-0.36707106	false
train	rat1	0	-0.09242641	-0.37414214	false
train	rat1	0	-0.09949748	-0.3812132	false
train	rat1	0	-0.106568545	-0.38828427	false
train	rat1	0	-0.106568545	-0.39828426	false
train	rat1	0	-0.106568545	-0.40828428	false
train	rat1	0	-0.099497475	-0.41535532	false
train	rat1	0	-0.09242641	-0.4224264	false
train	rat1	0	-0.08535534	-0.42949748	false
train	rat1	0	-0.07535534	-0.42949748	false
train	rat1	0	-0.06828427	-0.4224264	false
train	rat1	0	-0.061213206	-0.41535532	false
train	rat1	0	-0.05414214	-0.40828425	false
train	rat1	0	-0.054142144	-0.39828426	false
train	rat1	0	-0.054142147	-0.38828427	false
train	rat1	0	-0.054142147	-0.37828428	false
train	rat1	0	-0.05414215	-0.36828426	false
train	rat1	0	-0.05414215	-0.35828426	false
train	rat1	0	-0.054142155	-0.34828427	false
train	rat1	0	-0.061213225	-0.3412132	false
train	rat1	0	-0.068284295	-0.33414212	false
train	rat1	0	-0.075355366	-0.32707107	false
train	rat1	0	-0.08242643	-0.32	false
train	rat1	0	-0.0894975	-0.31292894	false
train	rat1	0	-0.0994975	-0.31292894	false
train	rat1	0	-0.10656857	-0.30585787	false
train	rat1	0	-0.11363964	-0.2987868	false
train	rat1	0	-0.12071071	-0.29171574	false
train	rat1	0	-0.12778178	-0.28464466	false
train	rat1	0	-0.12778178	-0.29464468	true
train	rat1	0	-0.12778178	-0.30464467	false
train	rat1	0	-0.1207107	-0.31171575	false
train	rat1	0	-0.11363964	-0.3187868	false
train	rat1	0	-0.10656857	-0.32585788	false
train	rat1	0	-0.10656856	-0.33585787	false
train	rat1	0	-0.10656856	-0.34585786	false
train	rat1	0	-0.09949749	-0.35292894	false
train	rat1	0	-0.09242642	-0.36	false
train	rat1	0	-0.08242642	-0.35999998	false
train	rat1	0	-0.07535535	-0.36707106	false
train	rat1	0	-0.06828428	-0.37414214	false
train	rat1	0	-0.06828428	-0.38414213	false
train	rat1	0	-0.06828427	-0.39414212	false
train	rat1	0	-0.06828427	-0.40414214	false
train	rat1	0	-0.06828427	-0.41414213	false
train	rat1	0	-0.075355336	-0.4212132	false
train	rat1	0	-0.08242641	-0.42828426	false
train	rat1	0	-0.08949747	-0.43535534	false
train	rat1	0	-0.09949747	-0.43535534	false
train	rat1	0	-0.10949747	-0.43535534	false
train	rat1	0	-0.11949747	-0.43535534	false
train	rat1	0	-0.12949747	-0.43535534	false
train	rat1	0	-0.13656853	-0.4282843	false
train	rat1	0	-0.13656855	-0.41828427	false
train	rat1	0	-0.14363961	-0.41121322	false
train	rat1	0	-0.14363961	-0.4012132	false
train	rat1	0	-0.13656855	-0.39414215	false
train	rat1	0	-0.12656854	-0.39414215	false
train	rat1	0	-0.11656854	-0.39414215	false
train	rat1	0	-0.106568545	-0.39414215	false
train	rat1	0	-0.099497475	-0.38707107	false
train	rat1	0	-0.09242641	-0.38	false
train	rat1	0	-0.08535534	-0.37292895	false
train	rat1	0	-0.08535535	-0.36292893	false
train	rat1	0	-0.08535535	-0.35292894	false
train	rat1	0	-0.09535535	-0.35292894	false
train	rat1	0	-0.10242641	-0.36	false
train	rat1	0	-0.10949748	-0.36707106	false
train	rat1	0	-0.11656854	-0.37414214	false
train	rat1	0	-0.12363961	-0.38121322	false
train	rat1	0	-0.13071068	-0.3882843	false
train	rat1	0	-0.13778174	-0.39535534	false
train	rat1	0	-0.1448528	-0.40242642	false
train	rat1	0	-0.15485281	-0.40242642	false
train	rat1	0	-0.16485281	-0.40242642	false
train	rat1	0	-0.17192388	-0.39535534	false
train	rat1	0	-0.17899495	-0.3882843	false
train	rat1	0	-0.18606602	-0.38121322	false
train	rat1	0	-0.18606602	-0.37121323	false
train	rat1	0	-0.17899495	-0.3782843	false
train	rat1	0	-0.17192388	-0.38535535	false
train	rat1	0	-0.16485281	-0.39242643	false
train	rat1	0	-0.15778175	-0.39949748	false
train	rat1	0	-0.15071067	-0.40656856	false
train	rat1	0	-0.15071067	-0.41656855	false
train	rat1	0	-0.14363961	-0.4094975	false
train	rat1	0	-0.13656855	-0.40242642	false
train	rat1	0	-0.12949747	-0.39535534	false
train	rat1	0	-0.122426406	-0.3882843	false
train	rat1	0	-0.11242641	-0.3882843	false
train	rat1	0	-0.10242641	-0.3882843	false
train	rat1	0	-0.092426404	-0.38828427	false
train	rat1	0	-0.08535534	-0.38121322	false
train	rat1	0	-0.07828427	-0.37414214	false
train	rat1	0	-0.06828427	-0.37414214	false
train	rat1	0	-0.058284275	-0.37414214	false
train	rat1	0	-0.05121321	-0.36707106	false
train	rat1	0	-0.044142142	-0.36	false
train	rat1	0	-0.044142142	-0.35	false
train	rat1	0	-0.044142142	-0.34	false
train	rat1	0	-0.044142146	-0.33	false
train	rat1	0	-0.044142146	-0.32	false
train	rat1	0	-0.04414215	-0.31	false
train	rat1	0	-0.051213216	-0.30292892	false
train	rat1	0	-0.04414215	-0.29585788	false
train	rat1	0	-0.03414215	-0.29585788	false
train	rat1	0	-0.027071083	-0.30292892	false
train	rat1	0	-0.020000014	-0.31	false
train	rat1	0	-0.020000013	-0.32	false
train	rat1	0	-0.027071081	-0.32707107	false
train	rat1	0	-0.034142148	-0.33414215	false
train	rat1	0	-0.041213214	-0.3412132	false
train	rat1	0	-0.04828428	-0.34828427	false
train	rat1	0	-0.05535535	-0.35535535	false
train	rat1	0	-0.055355348	-0.36535534	false
train	rat1	0	-0.062426418	-0.37242642	false
train	rat1	0	-0.062426414	-0.3824264	false
train	rat1	0	-0.055355348	-0.37535533	false
train	rat1	0	-0.04535535	-0.37535533	false
train	rat1	0	-0.055355348	-0.37535533	false
train	rat1	0	-0.065355346	-0.37535533	false
train	rat1	0	-0.065355346	-0.38535535	false
train	rat1	0	-0.072426416	-0.3924264	false
train	rat1	0	-0.072426416	-0.40242642	false
train	rat1	0	-0.07949749	-0.40949747	false
train	rat1	0	-0.08656855	-0.41656855	false
train	rat1	0	-0.096568555	-0.41656855	false
train	rat1	0	-0.10363962	-0.4236396	false
train	rat1	0	-0.11071069	-0.41656855	false
train	rat1	0	-0.120710686	-0.41656855	false
train	rat1	0	-0.13071069	-0.41656855	false
train	rat1	0	-0.13778175	-0.4236396	false
train	rat1	0	-0.14485282	-0.43071067	false
train	rat1	0	-0.1519239	-0.43778175	false
train	rat1	0	-0.14192389	-0.43778175	false
train	rat1	0	-0.13485283	-0.43071067	false
train	rat1	0	-0.14485282	-0.43071067	false
train	rat1	0	-0.15485282	-0.43071067	false
train	rat1	0	-0.16485283	-0.43071067	false
train	rat1	0	-0.17192389	-0.4236396	false
train	rat1	0	-0.17899495	-0.41656855	false
train	rat1	0	-0.17899495	-0.42656854	false
train	rat1	0	-0.17192389	-0.41949746	false
train	rat1	0	-0.16485283	-0.4124264	false
train	rat1	0	-0.15485282	-0.4124264	false
train	rat1	0	-0.14778176	-0.40535533	false
train	rat1	0	-0.14071068	-0.39828426	false
train	rat1	0	-0.13363962	-0.3912132	false
train	rat1	0	-0.12656856	-0.39828426	false
train	rat1	0	-0.119497485	-0.40535533	false
train	rat1	0	-0.10949748	-0.40535533	false
train	rat1	0	-0.09949748	-0.40535533	false
train	rat1	0	-0.09242642	-0.39828426	false
train	rat1	0	-0.09242642	-0.38828427	false
train	rat1	0	-0.09242642	-0.37828428	false
train	rat1	0	-0.09949748	-0.3712132	false
train	rat1	0	-0.10656855	-0.36414215	false
train	rat1	0	-0.11363962	-0.35707107	false
train	rat1	0	-0.11363962	-0.34707108	false
train	rat1	0	-0.11363962	-0.33707106	false
train	rat1	0	-0.11363962	-0.32707107	false
train	rat1	0	-0.11363962	-0.31707108	false
train	rat1	0	-0.11363962	-0.30707106	false
train	rat1	0	-0.11363962	-0.29707107	false
train	rat1	0	-0.11363962	-0.28707108	false
train	rat1	0	-0.10656855	-0.28	false
train	rat1	0	-0.096568555	-0.28	false
train	rat1	0	-0.08656856	-0.28	false
train	rat1	0	-0.07656856	-0.28	false
train	rat1	0	-0.06656855	-0.28	false
train	rat1	0	-0.056568556	-0.28	false
train	rat1	0	-0.046568558	-0.28	false
train	rat1	0	-0.03949749	-0.28707108	false
train	rat1	0	-0.046568558	-0.28	false
train	rat1	0	-0.053639624	-0.27292892	false
train	rat1	0	-0.063639626	-0.27292892	false
train	rat1	0	-0.07071069	-0.26585788	false
train	rat1	0	-0.07778176	-0.2587868	false
train	rat1	0	-0.07778176	-0.24878679	false
train	rat1	0	-0.07778175	-0.2387868	false
train	rat1	0	-0.08778176	-0.2387868	false
train	rat1	0	-0.07778175	-0.2387868	false
train	rat1	0	-0.067781754	-0.2387868	false
train	rat1	0	-0.057781756	-0.2387868	false
train	rat1	0	-0.050710686	-0.23171574	false
train	rat1	0	-0.04363962	-0.22464468	false
train	rat1	0	-0.050710686	-0.23171574	false
train	rat1	0	-0.05071069	-0.24171573	false
train	rat1	0	-0.050710693	-0.25171572	false
train	rat1	0	-0.05778176	-0.2587868	false
train	rat1	0	-0.064852834	-0.26585788	false
train	rat1	0	-0.07485283	-0.26585788	false
train	rat1	0	-0.081923895	-0.2587868	false
train	rat1	0	-0.081923895	-0.24878679	false
train	rat1	0	-0.08899496	-0.24171573	false
train	rat1	0	-0.09606602	-0.23464465	false
train	rat1	0	-0.106066026	-0.23464465	false
train	rat1	0	-0.113137096	-0.24171571	false
train	rat1	0	-0.123137094	-0.24171571	false
train	rat1	0	-0.13313709	-0.24171571	false
train	rat1	0	-0.1431371	-0.24171571	false
train	rat1	0	-0.14313708	-0.23171571	false
train	rat1	0	-0.14313708	-0.2217157	false
train	rat1	0	-0.13606602	-0.21464464	false
train	rat1	0	-0.12606601	-0.21464466	false
train	rat1	0	-0.116066016	-0.21464466	false
train	rat1	0	-0.108994946	-0.2075736	false
train	rat1	0	-0.108994946	-0.19757359	false
train	rat1	0	-0.101923876	-0.19050252	false
train	rat1	0	-0.10192387	-0.18050252	false
train	rat1	0	-0.10192387	-0.17050253	false
train	rat1	0	-0.0948528	-0.16343145	false
train	rat1	0	-0.08778173	-0.15636039	false
train	rat1	0	-0.08071066	-0.14928932	false
train	rat1	0	-0.07363959	-0.14221826	false
train	rat1	0	-0.066568516	-0.1351472	false
train	rat1	0	-0.059497446	-0.12807614	false
train	rat1	0	-0.052426375	-0.121005066	false
train	rat1	0	-0.045355305	-0.113934	false
train	rat1	0	-0.038284235	-0.10686293	false
train	rat1	0	-0.031213166	-0.09979187	false
train	rat1	0	-0.024142096	-0.09272081	false
train	rat1	0	-0.017071025	-0.085649736	false
train	rat1	0	-0.0070710266	-0.08564974	false
train	rat1	0	3.8422833E-8	-0.092720814	false
train	rat1	0	0.0070711034	-0.099791884	false
train	rat1	0	0.014142169	-0.106862955	false
train	rat1	0	0.021213233	-0.113934025	false
train	rat1	0	0.028284298	-0.121005096	false
train	rat1	0	0.028284295	-0.1310051	false
train	rat1	0	0.02828429	-0.1410051	false
train	rat1	0	0.028284287	-0.15100509	false
train	rat1	0	0.028284281	-0.1610051	false
train	rat1	0	0.03535535	-0.16807616	false
train	rat1	0	0.04242641	-0.17514724	false
train	rat1	0	0.042426407	-0.18514724	false
train	rat1	0	0.049497474	-0.1922183	false
train	rat1	0	0.056568537	-0.19928938	false
train	rat1	0	0.0636396	-0.20636044	false
train	rat1	0	0.07071067	-0.2134315	false
train	rat1	0	0.07778173	-0.22050259	false
train	rat1	0	0.0848528	-0.22757365	false
train	rat1	0	0.09192386	-0.23464473	false
train	rat1	0	0.098994926	-0.24171579	false
train	rat1	0	0.106065996	-0.24878687	false
train	rat1	0	0.11313706	-0.25585794	false
train	rat1	0	0.12020812	-0.262929	false
train	rat1	0	0.13020812	-0.26292902	false
train	rat1	0	0.14020813	-0.26292902	false
train	rat1	0	0.15020812	-0.26292902	false
train	rat1	0	0.1572792	-0.2700001	false
train	rat1	0	0.16435026	-0.27707115	false
train	rat1	0	0.17142132	-0.28414223	false
train	rat1	0	0.17849238	-0.2912133	false
train	rat1	0	0.17849238	-0.3012133	false
train	rat1	0	0.17849237	-0.31121328	false
train	rat1	0	0.18556345	-0.30414224	true
train	rat1	0	0.19556345	-0.30414224	false
train	rat1	0	0.20556344	-0.30414224	false
train	rat1	0	0.21556345	-0.30414224	false
train	rat1	0	0.22556344	-0.30414224	false
train	rat1	0	0.23556344	-0.30414227	false
train	rat1	0	0.2426345	-0.3112133	false
train	rat1	0	0.24970557	-0.3182844	false
train	rat1	0	0.24970557	-0.32828438	false
train	rat1	0	0.25677663	-0.33535546	false
train	rat1	0	0.25677663	-0.34535548	false
train	rat1	0	0.25677663	-0.35535547	false
train	rat1	0	0.25677663	-0.36535546	false
train	rat1	0	0.2567766	-0.37535545	false
train	rat1	0	0.2567766	-0.38535547	false
train	rat1	0	0.26677662	-0.38535547	false
train	rat1	0	0.2767766	-0.38535547	false
train	rat1	0	0.2838477	-0.3782844	false
train	rat1	0	0.2838477	-0.3682844	false
train	rat1	0	0.2767766	-0.36121333	false
train	rat1	0	0.26677662	-0.36121333	false
train	rat1	0	0.25970554	-0.3682844	false
train	rat1	0	0.25970554	-0.3782844	false
train	rat1	0	0.26677662	-0.37121335	true
train	rat1	0	0.26677662	-0.36121333	false
train	rat1	0	0.26677662	-0.35121334	false
train	rat1	0	0.2738477	-0.34414226	false
train	rat1	0	0.28091875	-0.3370712	false
train	rat1	0	0.28798983	-0.3441423	false
train	rat1	0	0.2950609	-0.35121334	false
train	rat1	0	0.3050609	-0.35121334	false
train	rat1	0	0.31213197	-0.3441423	false
train	rat1	0	0.31920302	-0.3370712	false
train	rat1	0	0.32920304	-0.3370712	false
train	rat1	0	0.3362741	-0.33000016	false
train	rat1	0	0.34334517	-0.32292908	false
train	rat1	0	0.35041624	-0.31585804	false
train	rat1	0	0.35041624	-0.30585802	false
train	rat1	0	0.35041624	-0.29585803	false
train	rat1	0	0.35041624	-0.28585804	false
train	rat1	0	0.34334517	-0.27878696	false
train	rat1	0	0.3433452	-0.26878697	false
train	rat1	0	0.35041624	-0.2617159	false
train	rat1	0	0.36041626	-0.2617159	false
train	rat1	0	0.3674873	-0.2546448	false
train	rat1	0	0.3745584	-0.24757376	false
train	rat1	0	0.38455838	-0.24757376	false
train	rat1	0	0.39162946	-0.2405027	false
train	rat1	0	0.38455838	-0.24757376	false
train	rat1	0	0.38455838	-0.25757375	false
train	rat1	0	0.38455838	-0.26757377	false
train	rat1	0	0.38455838	-0.27757376	false
train	rat1	0	0.3774873	-0.28464484	false
train	rat1	0	0.37041625	-0.2917159	false
train	rat1	0	0.36041623	-0.2917159	false
train	rat1	0	0.3533452	-0.29878697	false
train	rat1	0	0.3462741	-0.30585802	false
train	rat1	0	0.3462741	-0.315858	false
train	rat1	0	0.33920303	-0.32292908	false
train	rat1	0	0.33213195	-0.33000016	false
train	rat1	0	0.3250609	-0.3370712	false
train	rat1	0	0.31798983	-0.3441423	false
train	rat1	0	0.30798984	-0.3441423	false
train	rat1	0	0.29798982	-0.3441423	false
train	rat1	0	0.28798983	-0.34414226	false
train	rat1	0	0.27798983	-0.34414226	false
train	rat1	0	0.2679898	-0.34414226	false
train	rat1	0	0.26091877	-0.35121334	false
train	rat1	0	0.2538477	-0.35828438	false
train	rat1	0	0.24384768	-0.35828438	false
train	rat1	0	0.23384768	-0.35828438	false
train	rat1	0	0.22677661	-0.3512133	false
train	rat1	0	0.21970555	-0.34414226	false
train	rat1	0	0.21970555	-0.33414224	false
train	rat1	0	0.21263449	-0.3270712	false
train	rat1	0	0.2026345	-0.3270712	false
train	rat1	0	0.19556342	-0.3200001	false
train	rat1	0	0.18849236	-0.31292903	false
train	rat1	0	0.17849237	-0.31292903	false
train	rat1	0	0.17142129	-0.30585796	false
train	rat1	0	0.16435023	-0.29878688	false
train	rat1	0	0.15727916	-0.30585796	false
train	rat1	0	0.14727916	-0.30585796	false
train	rat1	0	0.13727917	-0.30585796	false
train	rat1	0	0.12727916	-0.30585796	false
train	rat1	0	0.117279164	-0.30585796	false
train	rat1	0	0.110208094	-0.29878688	false
train	rat1	0	0.1102081	-0.2887869	false
train	rat1	0	0.1102081	-0.27878687	false
train	rat1	0	0.11020811	-0.26878688	false
train	rat1	0	0.11727917	-0.27585796	false
train	rat1	0	0.124350235	-0.282929	false
train	rat1	0	0.13435024	-0.28292903	false
train	rat1	0	0.14435023	-0.28292903	false
train	rat1	0	0.15435024	-0.28292903	false
train	rat1	0	0.16435024	-0.28292903	false
train	rat1	0	0.17435023	-0.28292903	false
train	rat1	0	0.1814213	-0.2900001	false
train	rat1	0	0.1814213	-0.3000001	false
train	rat1	0	0.1814213	-0.3100001	false
train	rat1	0	0.18849236	-0.31707117	false
train	rat1	0	0.19556342	-0.32414225	false
train	rat1	0	0.20263448	-0.33121333	false
train	rat1	0	0.1926345	-0.33121333	false
train	rat1	0	0.18263449	-0.3312133	false
train	rat1	0	0.17263448	-0.3312133	false
train	rat1	0	0.16556342	-0.33828437	false
train	rat1	0	0.15849234	-0.34535542	false
train	rat1	0	0.14849235	-0.34535542	false
train	rat1	0	0.13849235	-0.34535542	false
train	rat1	0	0.13142128	-0.33828434	false
train	rat1	0	0.12435022	-0.3312133	false
train	rat1	0	0.11435022	-0.3312133	false
train	rat1	0	0.10727915	-0.32414222	false
train	rat1	0	0.10727915	-0.3341422	false
train	rat1	0	0.107279144	-0.3441422	false
train	rat1	0	0.107279144	-0.35414222	false
train	rat1	0	0.10727914	-0.3641422	false
train	rat1	0	0.10727914	-0.3741422	false
train	rat1	0	0.10727913	-0.38414222	false
train	rat1	0	0.10727913	-0.3941422	false
train	rat1	0	0.10020806	-0.4012133	false
train	rat1	0	0.09313699	-0.40828434	false
train	rat1	0	0.08606592	-0.4153554	false
train	rat1	0	0.08606591	-0.4253554	false
train	rat1	0	0.09313697	-0.43242648	false
train	rat1	0	0.09313697	-0.44242647	false
train	rat1	0	0.10020804	-0.44949755	false
train	rat1	0	0.110208035	-0.44949755	false
train	rat1	0	0.12020804	-0.44949755	false
train	rat1	0	0.12020804	-0.43949756	false
train	rat1	0	0.11313697	-0.4465686	false
train	rat1	0	0.10313697	-0.4465686	false
train	rat1	0	0.0960659	-0.4536397	false
