x	y	random
0.0070710676	-0.35707107	true
0.017071066	-0.35707107	true
0.027071066	-0.35707107	true
0.037071068	-0.35707107	true
0.047071066	-0.35707107	true
0.057071067	-0.35707107	true
0.067071065	-0.35707107	true
0.07707106	-0.35707107	true
0.08707107	-0.35707107	true
0.09707107	-0.35707107	true
0.107071064	-0.35707107	true
0.11707106	-0.35707107	true
0.12707107	-0.35707107	true
0.13707106	-0.35707107	true
0.13	-0.36414212	true
0.122928925	-0.3712132	true
0.11585786	-0.37828428	true
0.10878679	-0.38535532	true
0.09878679	-0.38535532	true
0.088786796	-0.38535532	true
0.07878679	-0.38535532	true
0.06878679	-0.38535532	true
0.058786795	-0.38535532	true
0.048786793	-0.38535532	true
0.038786795	-0.38535532	true
0.028786793	-0.38535532	true
0.018786794	-0.38535532	true
0.008786795	-0.38535532	true
-0.0012132054	-0.38535532	true
-0.011213205	-0.38535532	true
-0.018284272	-0.37828425	true
-0.025355339	-0.3712132	true
-0.032426406	-0.36414212	true
-0.032426406	-0.35414213	true
-0.032426402	-0.3441421	true
-0.032426402	-0.33414212	true
-0.032426402	-0.32414213	true
-0.0324264	-0.3141421	true
-0.039497465	-0.30707106	true
-0.04656853	-0.29999998	true
-0.0536396	-0.2929289	true
-0.06071067	-0.28585786	true
-0.06778173	-0.27878678	true
-0.06778173	-0.2687868	true
-0.060710665	-0.2617157	true
-0.050710663	-0.2617157	true
-0.043639597	-0.25464463	true
-0.033639595	-0.25464463	true
-0.023639595	-0.25464463	true
-0.016568528	-0.2617157	true
-0.009497463	-0.2687868	true
-0.0024263968	-0.27585787	true
0.0046446696	-0.2829289	true
0.011715735	-0.29	true
0.021715736	-0.29	true
0.031715736	-0.29	true
0.041715734	-0.29	true
0.0487868	-0.29707107	true
0.055857867	-0.30414215	true
0.055857867	-0.31414214	true
0.055857863	-0.32414213	true
0.05585786	-0.33414215	true
0.06292893	-0.3412132	true
0.06999999	-0.34828427	true
0.06292892	-0.35535535	true
0.055857856	-0.3624264	true
0.045857854	-0.3624264	true
0.035857856	-0.3624264	true
0.025857855	-0.3624264	true
0.018786786	-0.36949745	true
0.011715717	-0.37656853	true
0.001715717	-0.37656853	true
-0.008284283	-0.37656853	true
-0.018284282	-0.37656853	true
-0.025355348	-0.36949745	true
-0.032426413	-0.36242637	true
-0.03949748	-0.35535532	true
-0.046568546	-0.34828424	true
-0.05363961	-0.34121317	true
-0.060710676	-0.3341421	true
-0.06778174	-0.32707104	true
-0.07485281	-0.31999996	true
-0.08192387	-0.3129289	true
-0.09192387	-0.3129289	true
-0.09899494	-0.3058578	true
-0.106066	-0.29878676	true
-0.11313707	-0.29171568	true
-0.12020814	-0.2846446	true
-0.12020813	-0.2746446	true
-0.11313706	-0.26757354	true
-0.106065996	-0.2605025	true
-0.098994926	-0.2534314	true
-0.091923855	-0.24636035	true
-0.084852785	-0.23928928	true
-0.077781714	-0.23221822	true
-0.070710644	-0.22514716	true
-0.063639574	-0.2180761	true
-0.056568503	-0.21100502	true
-0.0465685	-0.21100503	true
-0.036568504	-0.21100503	true
-0.026568504	-0.21100503	true
-0.016568504	-0.21100503	true
-0.009497439	-0.21807611	true
5.0256104E-4	-0.21807611	true
0.007573626	-0.22514719	true
0.0075736223	-0.23514718	true
0.007573618	-0.24514718	true
0.0075736144	-0.2551472	true
0.00757361	-0.26514718	true
0.0075736064	-0.27514717	true
0.014644671	-0.28221825	true
0.021715736	-0.28928933	true
0.0287868	-0.2963604	true
0.035857867	-0.30343145	true
0.04292893	-0.31050253	true
0.049999997	-0.3175736	true
0.05707106	-0.32464468	true
0.06414213	-0.33171573	true
0.07121319	-0.3387868	true
0.078284256	-0.3458579	true
0.071213186	-0.35292894	true
0.064142115	-0.36	true
0.057071045	-0.3670711	true
0.049999975	-0.37414214	true
0.042928904	-0.38121322	true
0.032928903	-0.38121322	true
0.022928905	-0.3812132	true
0.012928904	-0.3812132	true
0.0029289047	-0.3812132	true
-0.007071095	-0.3812132	true
-0.017071094	-0.3812132	true
-0.027071094	-0.3812132	true
-0.037071094	-0.38121316	true
-0.047071096	-0.38121316	true
-0.057071093	-0.38121316	true
-0.067071095	-0.38121316	true
-0.07707109	-0.38121316	true
-0.08707109	-0.38121316	true
-0.0970711	-0.38121316	true
-0.107071094	-0.38121313	true
-0.11707109	-0.38121313	true
-0.1270711	-0.38121313	true
-0.13707109	-0.38121313	true
-0.1470711	-0.38121313	true
-0.1570711	-0.38121313	true
-0.16414216	-0.37414205	true
-0.17121322	-0.36707097	true
-0.17828429	-0.3599999	true
-0.18535535	-0.35292885	true
-0.19242641	-0.34585777	true
-0.18535535	-0.35292885	true
-0.17828429	-0.3599999	true
-0.17121322	-0.36707097	true
-0.16414215	-0.37414205	true
-0.15707108	-0.38121313	true
-0.1470711	-0.38121313	true
-0.13707109	-0.38121313	true
-0.12707108	-0.38121313	true
-0.11707109	-0.38121313	true
-0.10707109	-0.38121313	true
-0.10000002	-0.37414208	true
-0.09292895	-0.367071	true
-0.08585788	-0.35999992	true
-0.07585788	-0.35999995	true
-0.06585788	-0.35999995	true
-0.055857882	-0.35999995	true
-0.04878681	-0.35292888	true
-0.04171574	-0.34585783	true
-0.03171574	-0.34585783	true
-0.021715742	-0.34585783	true
