x	y
0.01	-0.35
0.02	-0.35
0.027071066	-0.34292892
0.037071068	-0.34292892
0.047071066	-0.34292892
0.057071067	-0.34292892
0.067071065	-0.34292892
0.07707106	-0.34292892
0.08707107	-0.34292892
0.09414213	-0.33585787
0.1012132	-0.3287868
0.108284265	-0.3217157
0.11828427	-0.3217157
0.1112132	-0.3287868
0.10414213	-0.33585787
0.09414213	-0.33585787
0.08414213	-0.33585787
0.074142136	-0.33585787
0.06414213	-0.33585787
0.054142132	-0.33585784
0.047071066	-0.3287868
0.04	-0.3217157
0.04	-0.31171572
0.032928932	-0.30464464
0.025857866	-0.29757357
0.0187868	-0.29050252
0.0087868	-0.29050252
0.0017157319	-0.29757357
-0.0053553362	-0.30464464
-0.012426404	-0.31171572
-0.019497473	-0.31878677
-0.012426405	-0.32585785
-0.0024264052	-0.32585785
0.007573595	-0.32585785
0.017573595	-0.32585785
0.027573595	-0.32585785
0.034644663	-0.31878677
0.03464466	-0.30878678
0.03464466	-0.2987868
0.03464466	-0.28878677
0.03464466	-0.27878678
0.027573591	-0.2717157
0.020502524	-0.26464465
0.013431456	-0.25757357
0.013431455	-0.24757358
0.006360387	-0.2405025
-7.1068114E-4	-0.23343144
-0.010710681	-0.23343144
-0.01778175	-0.22636038
-0.01778175	-0.21636038
-0.010710682	-0.20928931
-0.0036396144	-0.20221825
-0.003639615	-0.19221824
0.0034314527	-0.18514718
0.0034314522	-0.17514718
0.0034314517	-0.16514717
0.0034314513	-0.15514718
0.0034314508	-0.14514717
0.0034314503	-0.13514717
0.0034314499	-0.12514718
0.0034314496	-0.11514717
0.0034314492	-0.105147175
0.010502516	-0.098076105
0.010502516	-0.08807611
0.003431448	-0.081005044
-0.0065685515	-0.081005044
-0.01363962	-0.073933974
-0.020710688	-0.06686291
-0.020710688	-0.05686291
-0.027781757	-0.049791843
-0.037781756	-0.049791843
-0.047781754	-0.049791843
-0.054852825	-0.042720776
-0.054852825	-0.032720774
-0.054852825	-0.022720776
-0.054852825	-0.012720777
-0.061923895	-0.005649709
-0.061923895	0.0043502906
-0.05485283	0.011421358
-0.05485283	0.021421358
-0.061923895	0.028492425
-0.061923895	0.038492426
-0.061923895	0.048492424
-0.06899496	0.05556349
-0.06899496	0.06556349
-0.07606603	0.072634555
-0.08606603	0.072634555
-0.0931371	0.079705626
-0.0931371	0.08970562
-0.0931371	0.09970562
-0.10020817	0.10677669
-0.11020817	0.10677669
-0.11727924	0.09970562
-0.11727923	0.08970562
-0.1243503	0.08263455
-0.1243503	0.072634555
-0.11727923	0.065563485
-0.10727923	0.06556349
-0.10020816	0.072634555
-0.0931371	0.079705626
-0.0931371	0.08970563
-0.10020817	0.096776694
-0.10020817	0.10677669
-0.10020818	0.11677669
-0.10020818	0.1267767
-0.10727925	0.13384776
-0.11435032	0.14091882
-0.11435032	0.15091883
-0.10727925	0.15798989
-0.09727925	0.15798989
-0.08727925	0.1579899
-0.077279255	0.1579899
-0.070208184	0.16506097
-0.07020819	0.17506097
-0.06313712	0.18213204
-0.053137124	0.18213204
-0.043137122	0.18213204
-0.033137124	0.18213204
-0.026066057	0.18920311
