x	y
0.01	-0.35
0.017071066	-0.35707107
0.027071066	-0.35707107
0.037071068	-0.35707107
0.047071066	-0.35707107
0.054142132	-0.35
0.061213203	-0.34292892
0.068284266	-0.33585787
0.075355336	-0.3287868
0.085355334	-0.3287868
0.092426404	-0.33585787
0.099497475	-0.3287868
0.10656854	-0.3217157
0.11363961	-0.31464466
0.12071067	-0.3075736
0.12778175	-0.3005025
0.12778173	-0.29050252
0.11778174	-0.29050252
0.10778174	-0.29050252
0.09778174	-0.29050252
0.08778174	-0.29050252
0.077781744	-0.29050252
0.06778174	-0.29050252
0.05778174	-0.29050252
0.050710674	-0.28343147
0.043639608	-0.2763604
0.036568537	-0.2692893
0.02949747	-0.26221827
0.029497469	-0.25221825
0.029497469	-0.24221826
0.029497469	-0.23221825
0.0224264	-0.22514719
0.015355333	-0.21807612
0.008284264	-0.21100506
0.0012131962	-0.20393398
-0.005857872	-0.19686292
-0.015857872	-0.19686292
-0.02292894	-0.18979186
-0.030000009	-0.1827208
-0.037071075	-0.17564972
-0.044142146	-0.16857865
-0.051213212	-0.16150759
-0.05828428	-0.15443651
-0.06828428	-0.15443651
-0.07828428	-0.15443651
-0.08535535	-0.16150759
-0.08535535	-0.17150758
-0.08535534	-0.18150759
-0.07828428	-0.18857865
-0.06828427	-0.18857865
-0.058284275	-0.18857865
-0.05121321	-0.18150759
-0.044142142	-0.17443651
-0.037071075	-0.16736545
-0.03000001	-0.16029437
-0.022928944	-0.1532233
-0.01585788	-0.14615224
-0.0058578784	-0.14615224
0.0041421214	-0.14615223
0.014142121	-0.14615223
0.02414212	-0.14615223
0.03414212	-0.14615223
0.04414212	-0.14615223
0.05121319	-0.15322329
0.058284257	-0.16029435
0.06535532	-0.16736543
0.07242639	-0.1744365
0.07242639	-0.1844365
0.0724264	-0.19443649
0.0724264	-0.2044365
0.07949747	-0.21150756
0.086568534	-0.21857862
0.093639605	-0.2256497
0.100710675	-0.23272076
0.107781745	-0.23979183
0.11485281	-0.24686289
0.114852816	-0.25686288
0.114852816	-0.2668629
0.121923886	-0.27393395
0.12899496	-0.28100502
0.13606602	-0.2880761
0.14606602	-0.2880761
0.15606602	-0.2880761
0.16606602	-0.28807607
0.17606603	-0.28807607
0.18606602	-0.28807607
0.19606602	-0.28807607
0.20606601	-0.28807607
0.21606602	-0.28807607
0.22606602	-0.28807607
0.23606601	-0.28807607
0.23606601	-0.27807608
0.23606601	-0.26807606
0.22899495	-0.261005
0.21899495	-0.261005
0.21192388	-0.2680761
0.20192388	-0.2680761
0.19192389	-0.2680761
0.18192388	-0.2680761
0.1748528	-0.261005
0.16778174	-0.25393397
0.16071068	-0.24686289
0.1536396	-0.23979183
0.14656854	-0.23272076
0.13949746	-0.2256497
0.12949747	-0.2256497
0.11949746	-0.2256497
0.1124264	-0.23272076
0.1124264	-0.24272077
0.11242641	-0.25272077
0.11949748	-0.25979182
0.12656854	-0.2668629
0.13363962	-0.27393398
0.12656856	-0.28100502
0.119497485	-0.2880761
0.112426415	-0.29514718
0.10535535	-0.30221823
0.095355354	-0.30221826
0.08535535	-0.30221826
0.07535535	-0.30221826
0.06828428	-0.29514718
0.061213214	-0.28807613
0.06121321	-0.2780761
0.06828428	-0.27100506
0.07535534	-0.263934
0.082426414	-0.2568629
0.08949748	-0.24979185
0.08949748	-0.23979184
0.08949747	-0.22979185
0.08949747	-0.21979184
0.08949747	-0.20979184
0.08949747	-0.19979185
0.08949746	-0.18979184
0.08949746	-0.17979184
0.08949746	-0.16979185
0.096568525	-0.16272077
0.103639595	-0.1556497
0.11363959	-0.1556497
0.12071066	-0.16272077
0.12778173	-0.16979183
0.1348528	-0.17686291
0.14192386	-0.18393397
0.14899494	-0.19100504
0.156066	-0.1980761
0.16313708	-0.20514718
0.16313708	-0.21514717
0.16313708	-0.22514717
0.16313708	-0.23514716
0.17020814	-0.24221824
0.17727922	-0.2492893
0.17727922	-0.2592893
0.17020814	-0.26636037
0.16313708	-0.27343145
0.16313708	-0.28343144
0.15606602	-0.29050252
0.14899495	-0.29757357
0.13899495	-0.29757357
0.12899496	-0.29757357
0.11899495	-0.29757357
0.10899495	-0.29757357
0.09899495	-0.29757357
0.091923885	-0.30464464
0.08192389	-0.30464464
0.07485282	-0.31171572
0.06778175	-0.3187868
0.060710683	-0.32585785
0.053639617	-0.33292893
0.04656855	-0.34
0.039497484	-0.34707105
0.04949748	-0.34707105
0.059497483	-0.34707105
0.06949748	-0.34707105
0.07949748	-0.34707105
0.08656855	-0.33999997
0.09363961	-0.33292893
0.10363961	-0.33292893
0.113639615	-0.33292893
0.12363961	-0.3329289
0.13363962	-0.3329289
0.14363961	-0.3329289
0.15071067	-0.32585785
0.15778175	-0.31878677
0.16485281	-0.3117157
0.16485281	-0.3017157
0.17192388	-0.29464462
0.17899494	-0.28757358
0.18899494	-0.28757355
0.19899493	-0.28757355
0.20899494	-0.28757355
0.21899495	-0.28757355
0.22606601	-0.2805025
0.22606601	-0.27050248
0.22606601	-0.2605025
0.23313707	-0.2534314
0.23313707	-0.24343142
0.23313707	-0.23343141
0.23313706	-0.22343142
0.23313706	-0.21343142
0.23313706	-0.20343141
0.23313706	-0.19343142
0.24020812	-0.18636034
0.24727918	-0.17928928
0.25435024	-0.17221822
0.26142132	-0.16514714
0.26142132	-0.15514714
0.26142132	-0.14514714
0.25435024	-0.13807608
0.24727918	-0.131005
0.2402081	-0.12393394
0.23313704	-0.11686288
0.22606596	-0.109791815
0.2189949	-0.102720745
0.21192384	-0.09564968
0.20485276	-0.08857861
0.1977817	-0.08150755
0.1977817	-0.07150755
0.19778168	-0.06150755
0.19778168	-0.05150755
0.19071062	-0.044436485
0.18363954	-0.037365418
0.18363954	-0.027365418
0.18363954	-0.017365418
0.17656848	-0.010294352
0.17656848	-2.943523E-4
0.1694974	0.0067767138
0.16242634	0.0138477795
0.16242634	0.02384778
0.16242632	0.03384778
0.16242632	0.04384778
0.16242632	0.05384778
0.15535526	0.060918845
0.14828418	0.06798991
0.14121312	0.07506098
0.14121312	0.08506098
0.14121312	0.095060974
0.1412131	0.10506097
0.1412131	0.11506098
0.1412131	0.12506098
0.13414204	0.13213204
0.12707096	0.1392031
0.1199999	0.14627418
0.11292883	0.15334524
0.11292882	0.16334523
0.11292882	0.17334524
0.11292882	0.18334524
0.112928815	0.19334523
0.10585775	0.20041631
0.09878668	0.20748737
0.09171561	0.21455844
0.08464454	0.2216295
0.07757347	0.22870056
0.06757347	0.22870056
0.060502402	0.23577163
0.053431332	0.2428427
0.046360265	0.24991377
0.036360264	0.24991377
0.026360264	0.24991375
0.019289196	0.25698483
0.012218126	0.26405588
0.0051470567	0.27112696
0.0051470543	0.28112695
0.0051470525	0.29112697
0.00514705	0.30112696
0.005147048	0.31112695
0.015147048	0.31112695
0.022218116	0.3040559
0.029289186	0.29698482
0.039289184	0.29698482
0.049289186	0.29698482
0.056360252	0.28991377
0.056360256	0.27991375
0.056360256	0.26991376
0.04928919	0.26284268
0.042218123	0.25577164
0.035147056	0.24870056
0.02807599	0.24162948
0.02100492	0.23455842
0.013933855	0.22748736
0.003933855	0.22748736
