x	y	random
0.01	-0.35	true
0.017071066	-0.34292892	true
0.024142135	-0.33585787	true
0.031213202	-0.3287868	true
0.03828427	-0.3217157	true
0.04535534	-0.31464466	true
0.052426405	-0.3075736	true
0.059497472	-0.3005025	true
0.059497472	-0.29050252	true
0.052426405	-0.28343144	true
0.0524264	-0.27343145	true
0.059497472	-0.26636037	true
0.06656854	-0.25928932	true
0.06656854	-0.24928932	true
0.06656854	-0.23928931	true
0.0736396	-0.23221825	true
0.08071067	-0.22514719	true
0.08778174	-0.21807611	true
0.094852805	-0.21100505	true
0.101923876	-0.20393398	true
0.108994946	-0.1968629	true
0.11606601	-0.18979184	true
0.12606601	-0.18979184	true
0.136066	-0.18979184	true
0.14313708	-0.18272078	true
0.15020815	-0.1756497	true
0.15727921	-0.16857864	true
0.16727921	-0.16857864	true
0.1772792	-0.16857864	true
0.18435028	-0.1756497	true
0.19142134	-0.18272078	true
0.19142134	-0.19272077	true
0.18435028	-0.19979185	true
0.1772792	-0.20686291	true
0.17020814	-0.21393397	true
0.16313708	-0.22100504	true
0.156066	-0.22807612	true
0.14899494	-0.23514718	true
0.13899493	-0.23514718	true
0.12899494	-0.23514718	true
0.12192387	-0.24221824	true
0.11192387	-0.24221824	true
0.10192387	-0.24221824	true
0.094852805	-0.2492893	true
0.087781735	-0.25636038	true
0.080710664	-0.26343143	true
0.073639594	-0.2705025	true
0.06656853	-0.2775736	true
0.05949746	-0.28464463	true
0.052426394	-0.2917157	true
0.052426394	-0.3017157	true
0.045355324	-0.30878678	true
0.038284257	-0.31585786	true
0.028284257	-0.31585786	true
0.018284258	-0.31585786	true
0.008284258	-0.31585786	true
-0.0017157425	-0.31585786	true
-0.011715742	-0.31585783	true
-0.021715742	-0.31585783	true
-0.031715743	-0.31585783	true
-0.04171574	-0.31585783	true
-0.051715743	-0.31585783	true
-0.05878681	-0.3229289	true
-0.06585788	-0.32999998	true
-0.07292894	-0.33707103	true
-0.08000001	-0.3441421	true
-0.09000001	-0.3441421	true
-0.10000002	-0.3441421	true
-0.110000014	-0.3441421	true
-0.12000001	-0.3441421	true
-0.13000001	-0.3441421	true
-0.14000002	-0.3441421	true
-0.15	-0.3441421	true
-0.16000001	-0.3441421	true
-0.17000002	-0.3441421	true
-0.18	-0.3441421	true
