trial	subject	repetition	x	y	random
tr	r1	0	0.26313707	-0.08343147	false
tr	r1	0	0.25313708	-0.08343147	false
tr	r1	0	0.24313708	-0.08343147	false
tr	r1	0	0.23313709	-0.08343147	false
tr	r1	0	0.22313708	-0.08343147	false
tr	r1	0	0.21606602	-0.0763604	false
tr	r1	0	0.20899495	-0.069289334	false
tr	r1	0	0.20899495	-0.059289332	false
tr	r1	0	0.20899495	-0.04928933	false
tr	r1	0	0.21606602	-0.042218264	false
tr	r1	0	0.22313708	-0.035147198	false
tr	r1	0	0.23020816	-0.02807613	false
tr	r1	0	0.23727922	-0.021005064	false
tr	r1	0	0.23727922	-0.0110050645	false
tr	r1	0	0.23727922	-0.0010050649	false
tr	r1	0	0.2443503	0.006066002	false
tr	r1	0	0.25142136	0.013137069	false
tr	r1	0	0.25849244	0.020208135	false
tr	r1	0	0.25849244	0.030208135	false
tr	r1	0	0.25849244	0.040208135	false
tr	r1	0	0.25849244	0.050208136	false
tr	r1	0	0.25849244	0.060208134	false
tr	r1	0	0.2655635	0.067279205	false
tr	r1	0	0.27263457	0.07435027	false
tr	r1	0	0.27263457	0.084350266	false
tr	r1	0	0.2655635	0.091421336	false
tr	r1	0	0.25849244	0.09849241	false
tr	r1	0	0.25142136	0.10556347	false
tr	r1	0	0.2443503	0.11263454	false
tr	r1	0	0.2443503	0.12263454	false
tr	r1	0	0.2443503	0.13263454	false
tr	r1	0	0.2443503	0.14263454	false
tr	r1	0	0.2443503	0.15263455	false
tr	r1	0	0.2543503	0.15263455	false
tr	r1	0	0.2643503	0.15263453	false
tr	r1	0	0.27435032	0.15263453	false
tr	r1	0	0.2843503	0.15263453	false
tr	r1	0	0.2943503	0.15263453	false
tr	r1	0	0.30142137	0.1597056	false
tr	r1	0	0.30849245	0.16677667	false
tr	r1	0	0.30849245	0.17677666	false
tr	r1	0	0.30849245	0.18677667	false
tr	r1	0	0.3155635	0.19384773	false
tr	r1	0	0.32263458	0.20091881	false
tr	r1	0	0.32263458	0.2109188	false
tr	r1	0	0.3155635	0.21798986	false
tr	r1	0	0.30849245	0.22506094	false
tr	r1	0	0.30849245	0.23506093	false
tr	r1	0	0.30849245	0.24506094	false
tr	r1	0	0.30142137	0.252132	false
tr	r1	0	0.2943503	0.25920308	false
tr	r1	0	0.28727925	0.26627415	false
tr	r1	0	0.28020817	0.2733452	false
tr	r1	0	0.27313712	0.28041628	false
tr	r1	0	0.2631371	0.28041628	false
tr	r1	0	0.2531371	0.28041628	false
tr	r1	0	0.24606605	0.28748736	false
tr	r1	0	0.23606604	0.28748736	false
tr	r1	0	0.22606604	0.28748736	false
tr	r1	0	0.21899498	0.2945584	false
tr	r1	0	0.20899497	0.2945584	false
tr	r1	0	0.2019239	0.30162948	false
tr	r1	0	0.19485284	0.30870056	false
tr	r1	0	0.18778177	0.3157716	false
tr	r1	0	0.17778178	0.3157716	false
tr	r1	0	0.16778177	0.3157716	false
tr	r1	0	0.1607107	0.30870056	false
tr	r1	0	0.15363964	0.30162948	false
tr	r1	0	0.14656857	0.2945584	false
tr	r1	0	0.1394975	0.28748736	false
tr	r1	0	0.1394975	0.27748734	false
tr	r1	0	0.1394975	0.26748735	false
tr	r1	0	0.14656857	0.26041627	false
tr	r1	0	0.15363964	0.25334522	false
tr	r1	0	0.1607107	0.24627414	false
tr	r1	0	0.16778177	0.23920308	false
tr	r1	0	0.17485285	0.23213202	false
tr	r1	0	0.17485285	0.22213201	false
tr	r1	0	0.17485285	0.212132	false
tr	r1	0	0.18485284	0.212132	false
tr	r1	0	0.19485284	0.212132	false
tr	r1	0	0.20485285	0.21213202	false
tr	r1	0	0.21192391	0.21920308	false
tr	r1	0	0.21192391	0.22920308	false
tr	r1	0	0.20485283	0.23627415	false
tr	r1	0	0.20485283	0.24627414	false
tr	r1	0	0.21192391	0.25334522	false
tr	r1	0	0.2119239	0.2633452	false
tr	r1	0	0.2119239	0.2733452	false
tr	r1	0	0.20485283	0.28041628	false
tr	r1	0	0.19778177	0.28748736	false
tr	r1	0	0.18778177	0.28748736	false
tr	r1	0	0.1807107	0.2945584	false
tr	r1	0	0.17363963	0.30162948	false
tr	r1	0	0.17363963	0.31162947	false
tr	r1	0	0.1807107	0.31870055	false
tr	r1	0	0.18778177	0.31162947	false
tr	r1	0	0.1807107	0.30455843	false
tr	r1	0	0.1807107	0.2945584	false
tr	r1	0	0.17363963	0.28748736	false
tr	r1	0	0.16363963	0.28748736	false
tr	r1	0	0.15363963	0.28748736	false
tr	r1	0	0.14363962	0.28748736	false
tr	r1	0	0.13656856	0.28041628	false
tr	r1	0	0.1294975	0.2733452	false
tr	r1	0	0.11949749	0.2733452	false
tr	r1	0	0.109497495	0.2733452	false
tr	r1	0	0.102426425	0.26627415	false
tr	r1	0	0.09535536	0.25920308	false
tr	r1	0	0.08535536	0.25920308	false
tr	r1	0	0.07828429	0.252132	false
tr	r1	0	0.07121322	0.24506095	false
tr	r1	0	0.06414215	0.23798987	false
tr	r1	0	0.054142155	0.23798987	false
tr	r1	0	0.047071088	0.23091881	false
tr	r1	0	0.047071088	0.2209188	false
tr	r1	0	0.047071088	0.21091881	false
tr	r1	1	0.01	-0.35	false
tr	r1	1	0.017071066	-0.35707107	false
tr	r1	1	0.024142135	-0.36414212	false
tr	r1	1	0.031213202	-0.3712132	false
tr	r1	1	0.03828427	-0.36414212	false
tr	r1	1	0.04535534	-0.35707107	false
tr	r1	1	0.052426405	-0.35	false
tr	r1	1	0.059497472	-0.34292892	false
tr	r1	1	0.06656854	-0.33585787	false
tr	r1	1	0.07363961	-0.3287868	false
tr	r1	1	0.08071067	-0.3217157	false
tr	r1	1	0.08778174	-0.31464466	false
tr	r1	1	0.09485281	-0.3075736	false
tr	r1	1	0.101923876	-0.3005025	false
tr	r1	1	0.11192387	-0.3005025	false
tr	r1	1	0.12192388	-0.3005025	false
tr	r1	1	0.13192387	-0.3005025	false
tr	r1	1	0.14192387	-0.3005025	false
tr	r1	1	0.15192388	-0.3005025	false
tr	r1	1	0.16192387	-0.3005025	false
tr	r1	1	0.17192388	-0.3005025	false
tr	r1	1	0.18192388	-0.3005025	false
tr	r1	1	0.19192387	-0.3005025	false
tr	r1	1	0.20192388	-0.3005025	false
tr	r1	1	0.21192387	-0.3005025	false
tr	r1	1	0.22192387	-0.3005025	false
tr	r1	1	0.23192388	-0.3005025	false
tr	r1	1	0.24192387	-0.3005025	false
tr	r1	1	0.25192386	-0.3005025	false
tr	r1	1	0.26192388	-0.3005025	false
tr	r1	1	0.27192387	-0.3005025	false
tr	r1	1	0.28192386	-0.3005025	false
tr	r1	1	0.29192388	-0.3005025	false
tr	r1	1	0.30192387	-0.3005025	false
tr	r1	1	0.31192386	-0.3005025	false
tr	r1	1	0.32192388	-0.3005025	false
tr	r1	1	0.33192387	-0.3005025	false
tr	r1	1	0.34192386	-0.3005025	false
tr	r1	1	0.35192388	-0.3005025	false
tr	r1	1	0.3448528	-0.29343146	false
tr	r1	1	0.33778173	-0.28636038	false
tr	r1	1	0.33071068	-0.2792893	false
tr	r1	1	0.3236396	-0.27221826	false
tr	r1	1	0.31656852	-0.26514718	false
tr	r1	1	0.30949748	-0.2580761	false
tr	r1	1	0.3024264	-0.25100505	false
tr	r1	1	0.29535532	-0.24393398	false
tr	r1	1	0.28828427	-0.23686291	false
tr	r1	1	0.2812132	-0.22979185	false
tr	r1	1	0.27414212	-0.22272077	false
tr	r1	1	0.2812132	-0.21564971	false
tr	r1	1	0.28828427	-0.20857865	false
tr	r1	1	0.29535532	-0.20150757	false
tr	r1	1	0.3024264	-0.1944365	false
tr	r1	1	0.29535532	-0.18736544	false
tr	r1	1	0.28828427	-0.18029436	false
tr	r1	1	0.2812132	-0.1732233	false
tr	r1	1	0.27414212	-0.16615224	false
tr	r1	1	0.26707107	-0.15908116	false
tr	r1	1	0.26	-0.1520101	false
tr	r1	1	0.2529289	-0.14493904	false
tr	r1	1	0.26	-0.13786797	false
tr	r1	1	0.26707107	-0.1307969	false
tr	r1	1	0.27414212	-0.12372583	false
tr	r1	1	0.26414213	-0.12372583	false
tr	r1	1	0.2712132	-0.11665476	false
tr	r1	1	0.26414213	-0.1095837	false
tr	r1	1	0.25707105	-0.10251263	false
tr	r1	1	0.25	-0.09544156	false
tr	r1	1	0.25707105	-0.088370495	false
tr	r1	1	0.26414213	-0.081299424	false
tr	r1	1	0.2712132	-0.07422836	false
tr	r1	1	0.27828425	-0.06715729	false
tr	r1	1	0.28828427	-0.06715729	false
tr	r1	1	0.2812132	-0.060086224	false
tr	r1	1	0.27414212	-0.053015154	false
tr	r1	1	0.26707107	-0.045944087	false
tr	r1	1	0.26	-0.03887302	false
tr	r1	1	0.26707107	-0.031801954	false
tr	r1	1	0.27414215	-0.024730885	false
tr	r1	1	0.2812132	-0.017659819	false
tr	r1	1	0.28828427	-0.010588751	false
tr	r1	1	0.29535535	-0.0035176843	false
tr	r1	1	0.3024264	0.0035533828	false
tr	r1	1	0.29535535	0.010624451	false
tr	r1	1	0.28828427	0.017695518	false
tr	r1	1	0.2812132	0.024766587	false
tr	r1	1	0.27414215	0.031837653	false
tr	r1	1	0.26707107	0.038908724	false
tr	r1	1	0.26	0.04597979	false
tr	r1	1	0.25292894	0.05305086	false
tr	r1	1	0.24585786	0.060121927	false
tr	r1	1	0.2387868	0.067192994	false
tr	r1	1	0.23171574	0.074264064	false
tr	r1	1	0.22464466	0.081335135	false
tr	r1	1	0.2175736	0.0884062	false
tr	r1	1	0.21050254	0.09547727	false
tr	r1	1	0.20343146	0.10254834	false
tr	r1	1	0.1963604	0.1096194	false
tr	r1	1	0.18928933	0.11669047	false
tr	r1	1	0.18221827	0.12376154	false
tr	r1	1	0.17514719	0.13083261	false
tr	r1	1	0.1851472	0.13083261	false
tr	r1	1	0.17807613	0.13790368	false
tr	r1	1	0.17807613	0.14790368	false
tr	r1	1	0.17807613	0.15790367	false
tr	r1	1	0.17807613	0.16790368	false
tr	r1	1	0.17807613	0.17790367	false
tr	r1	1	0.17807613	0.18790367	false
tr	r1	1	0.17807613	0.17790367	false
tr	r1	1	0.17807613	0.18790367	false
tr	r1	1	0.1851472	0.18083261	false
tr	r1	1	0.1851472	0.1908326	false
tr	r1	1	0.1751472	0.1908326	false
tr	r1	1	0.1651472	0.19083261	false
tr	r1	1	0.1551472	0.19083261	false
tr	r1	1	0.1451472	0.19083261	false
tr	r1	1	0.1351472	0.19083261	false
tr	r1	1	0.12514721	0.19083261	false
tr	r1	1	0.1151472	0.19083261	false
tr	r1	1	0.105147205	0.19083261	false
tr	r1	1	0.098076135	0.18376155	false
tr	r1	1	0.091005065	0.17669049	false
tr	r1	1	0.083933994	0.16961943	false
tr	r1	1	0.076862924	0.16254835	false
tr	r1	1	0.083933994	0.16961943	false
tr	r1	1	0.073933996	0.16961943	false
tr	r1	1	0.08100507	0.17669049	false
tr	r1	1	0.08100507	0.1866905	false
tr	r1	1	0.08100507	0.17669049	false
tr	r1	1	0.08100507	0.1866905	false
tr	r1	1	0.081005074	0.19669048	false
tr	r1	1	0.08100508	0.20669049	false
tr	r1	1	0.08100508	0.2166905	false
tr	r1	1	0.08100509	0.22669049	false
tr	r1	1	0.08100509	0.23669049	false
tr	r1	1	0.08100509	0.22669049	false
tr	r1	1	0.08100509	0.23669049	false
tr	r1	1	0.07393402	0.22961943	false
tr	r1	1	0.06686295	0.22254837	false
tr	r1	1	0.059791874	0.2154773	false
tr	r1	1	0.052720804	0.20840624	false
tr	r1	1	0.045649733	0.20133518	false
tr	r1	2	0.01	-0.35	false
tr	r1	2	0.02	-0.35	false
tr	r1	2	0.03	-0.35	false
tr	r1	2	0.04	-0.35	false
tr	r1	2	0.049999997	-0.35	false
tr	r1	2	0.06	-0.35	false
tr	r1	2	0.067071065	-0.34292892	false
tr	r1	2	0.074142136	-0.33585787	false
tr	r1	2	0.0812132	-0.3287868	false
tr	r1	2	0.08828427	-0.3217157	false
tr	r1	2	0.09535534	-0.31464466	false
tr	r1	2	0.1024264	-0.3075736	false
tr	r1	2	0.10949747	-0.3005025	false
tr	r1	2	0.11949747	-0.3005025	false
tr	r1	2	0.12949747	-0.3005025	false
tr	r1	2	0.13949747	-0.3005025	false
tr	r1	2	0.14949746	-0.3005025	false
tr	r1	2	0.15949747	-0.3005025	false
tr	r1	2	0.16656853	-0.29343146	false
tr	r1	2	0.17363961	-0.28636038	false
tr	r1	2	0.18071067	-0.2792893	false
tr	r1	2	0.18778174	-0.27221826	false
tr	r1	2	0.19485281	-0.26514718	false
tr	r1	2	0.20192388	-0.2580761	false
tr	r1	2	0.20899494	-0.25100505	false
tr	r1	2	0.216066	-0.24393398	false
tr	r1	2	0.22313708	-0.23686291	false
tr	r1	2	0.23020814	-0.22979183	false
tr	r1	2	0.2372792	-0.22272077	false
tr	r1	2	0.24435028	-0.21564971	false
tr	r1	2	0.25142136	-0.20857863	false
tr	r1	2	0.2584924	-0.20150757	false
tr	r1	2	0.2655635	-0.1944365	false
tr	r1	2	0.27263454	-0.18736543	false
tr	r1	2	0.2797056	-0.18029436	false
tr	r1	2	0.2867767	-0.1732233	false
tr	r1	2	0.29384774	-0.16615222	false
tr	r1	2	0.30091882	-0.15908116	false
tr	r1	2	0.3079899	-0.1520101	false
tr	r1	2	0.30091882	-0.14493904	false
tr	r1	2	0.29384774	-0.13786796	false
tr	r1	2	0.2867767	-0.1307969	false
tr	r1	2	0.2797056	-0.123725824	false
tr	r1	2	0.27263454	-0.11665476	false
tr	r1	2	0.2655635	-0.10958369	false
tr	r1	2	0.2584924	-0.10251263	false
tr	r1	2	0.25142133	-0.09544156	false
tr	r1	2	0.24435027	-0.08837049	false
tr	r1	2	0.2372792	-0.081299424	false
tr	r1	2	0.23020814	-0.074228354	false
tr	r1	2	0.22313707	-0.06715729	false
tr	r1	2	0.23020814	-0.06008622	false
tr	r1	2	0.2372792	-0.053015154	false
tr	r1	2	0.24435027	-0.045944087	false
tr	r1	2	0.25142133	-0.038873017	false
tr	r1	2	0.2584924	-0.03180195	false
tr	r1	2	0.2655635	-0.024730882	false
tr	r1	2	0.27263454	-0.017659815	false
tr	r1	2	0.2797056	-0.0105887465	false
tr	r1	2	0.2867767	-0.003517679	false
tr	r1	2	0.29384774	0.0035533889	false
tr	r1	2	0.30091882	0.010624457	false
tr	r1	2	0.29384774	0.017695524	false
tr	r1	2	0.28677666	0.02476659	false
tr	r1	2	0.2797056	0.031837657	false
tr	r1	2	0.27263454	0.038908724	false
tr	r1	2	0.26556346	0.045979794	false
tr	r1	2	0.2584924	0.05305086	false
tr	r1	2	0.25142133	0.060121927	false
tr	r1	2	0.24435027	0.067192994	false
tr	r1	2	0.2372792	0.074264064	false
tr	r1	2	0.23020813	0.08133513	false
tr	r1	2	0.22313707	0.0884062	false
tr	r1	2	0.21606599	0.09547726	false
tr	r1	2	0.20899493	0.10254833	false
tr	r1	2	0.20192386	0.109619394	false
tr	r1	2	0.19485278	0.116690464	false
tr	r1	2	0.18778172	0.123761535	false
tr	r1	2	0.18071066	0.1308326	false
tr	r1	2	0.18071066	0.1408326	false
tr	r1	2	0.18071066	0.1508326	false
tr	r1	2	0.18071066	0.1608326	false
tr	r1	2	0.18071066	0.1708326	false
tr	r1	2	0.18071066	0.1808326	false
tr	r1	2	0.17071065	0.1808326	false
tr	r1	2	0.16071065	0.1808326	false
tr	r1	2	0.15071066	0.1808326	false
tr	r1	2	0.14071065	0.1808326	false
tr	r1	2	0.13071065	0.1808326	false
tr	r1	2	0.13071065	0.1908326	false
tr	r1	2	0.13071065	0.20083259	false
tr	r1	2	0.13071065	0.2108326	false
tr	r1	2	0.13071065	0.22083259	false
tr	r1	2	0.12071065	0.22083259	false
tr	r1	2	0.113639586	0.21376152	false
tr	r1	2	0.106568515	0.20669046	false
tr	r1	2	0.09949745	0.19961938	false
tr	r1	2	0.09242638	0.19254832	false
tr	r1	2	0.08535532	0.18547726	false
tr	r1	2	0.07828425	0.17840618	false
tr	r1	2	0.071213186	0.17133512	false
tr	r1	2	0.07828425	0.17840618	false
tr	r1	2	0.07828425	0.18840618	false
tr	r1	2	0.07828425	0.19840617	false
tr	r1	2	0.07828425	0.20840618	false
tr	r1	2	0.07828425	0.21840619	false
tr	r1	2	0.07828425	0.22840618	false
tr	r1	2	0.07121318	0.22133511	false
tr	r1	2	0.064142115	0.21426405	false
tr	r1	2	0.05707105	0.20719297	false
tr	r1	2	0.04999998	0.20012191	false
tr	r1	2	0.04292891	0.19305085	false
tr	r1	3	0.01	-0.35	false
tr	r1	3	0.02	-0.35	false
tr	r1	3	0.03	-0.35	false
tr	r1	3	0.04	-0.35	false
tr	r1	3	0.049999997	-0.35	false
tr	r1	3	0.06	-0.35	false
tr	r1	3	0.067071065	-0.34292892	false
tr	r1	3	0.074142136	-0.33585787	false
tr	r1	3	0.0812132	-0.3287868	false
tr	r1	3	0.08828427	-0.3217157	false
tr	r1	3	0.09535534	-0.31464466	false
tr	r1	3	0.1024264	-0.3075736	false
tr	r1	3	0.10949747	-0.3005025	false
tr	r1	3	0.116568536	-0.29343146	false
tr	r1	3	0.123639606	-0.28636038	false
tr	r1	3	0.13071068	-0.2792893	false
tr	r1	3	0.123639606	-0.27221826	false
tr	r1	3	0.13071068	-0.26514718	false
tr	r1	3	0.13778174	-0.2580761	false
tr	r1	3	0.1448528	-0.25100505	false
tr	r1	3	0.15192388	-0.24393398	false
tr	r1	3	0.15899494	-0.23686291	false
tr	r1	3	0.166066	-0.22979183	false
tr	r1	3	0.17313708	-0.22272077	false
tr	r1	3	0.18020815	-0.21564971	false
tr	r1	3	0.18727921	-0.20857863	false
tr	r1	3	0.19435029	-0.20150757	false
tr	r1	3	0.20142135	-0.1944365	false
tr	r1	3	0.20849241	-0.18736544	false
tr	r1	3	0.21556348	-0.18029436	false
tr	r1	3	0.22263455	-0.1732233	false
tr	r1	3	0.22970562	-0.16615224	false
tr	r1	3	0.23677668	-0.15908116	false
tr	r1	3	0.24384776	-0.1520101	false
tr	r1	3	0.25091884	-0.14493904	false
tr	r1	3	0.24384776	-0.13786796	false
tr	r1	3	0.23677668	-0.1307969	false
tr	r1	3	0.22970562	-0.123725824	false
tr	r1	3	0.22263455	-0.11665476	false
tr	r1	3	0.21556348	-0.10958369	false
tr	r1	3	0.20849241	-0.10251263	false
tr	r1	3	0.20142135	-0.09544156	false
tr	r1	3	0.20849241	-0.08837049	false
tr	r1	3	0.21556348	-0.081299424	false
tr	r1	3	0.22263454	-0.074228354	false
tr	r1	3	0.22970562	-0.06715728	false
tr	r1	3	0.23677668	-0.06008622	false
tr	r1	3	0.24384774	-0.05301515	false
tr	r1	3	0.2509188	-0.045944083	false
tr	r1	3	0.25798988	-0.038873017	false
tr	r1	3	0.26506096	-0.031801946	false
tr	r1	3	0.272132	-0.02473088	false
tr	r1	3	0.2792031	-0.017659811	false
tr	r1	3	0.28627416	-0.010588744	false
tr	r1	3	0.2933452	-0.0035176764	false
tr	r1	3	0.3004163	0.0035533914	false
tr	r1	3	0.2933452	0.010624459	false
tr	r1	3	0.28627416	0.017695526	false
tr	r1	3	0.2792031	0.024766592	false
tr	r1	3	0.272132	0.03183766	false
tr	r1	3	0.26506096	0.038908727	false
tr	r1	3	0.25798988	0.045979794	false
tr	r1	3	0.2509188	0.05305086	false
tr	r1	3	0.24384774	0.060121927	false
tr	r1	3	0.23677668	0.067192994	false
tr	r1	3	0.2297056	0.074264064	false
tr	r1	3	0.22263454	0.08133513	false
tr	r1	3	0.21556348	0.0884062	false
tr	r1	3	0.2084924	0.09547727	false
tr	r1	3	0.20142134	0.10254833	false
tr	r1	3	0.19435027	0.1096194	false
tr	r1	3	0.1872792	0.116690464	false
tr	r1	3	0.18020813	0.123761535	false
tr	r1	3	0.17313707	0.1308326	false
tr	r1	3	0.17313707	0.1408326	false
tr	r1	3	0.17313707	0.1508326	false
tr	r1	3	0.17313705	0.1608326	false
tr	r1	3	0.17313705	0.1708326	false
tr	r1	3	0.17313705	0.1808326	false
tr	r1	3	0.16313706	0.1808326	false
tr	r1	3	0.15313706	0.1808326	false
tr	r1	3	0.14313707	0.1808326	false
tr	r1	3	0.13313706	0.1808326	false
tr	r1	3	0.123137064	0.1808326	false
tr	r1	3	0.11313706	0.1808326	false
tr	r1	3	0.106065996	0.17376153	false
tr	r1	3	0.098994926	0.16669045	false
tr	r1	3	0.09192386	0.15961939	false
tr	r1	3	0.08485279	0.15254833	false
tr	r1	3	0.09192386	0.15961939	false
tr	r1	3	0.09192386	0.16961938	false
tr	r1	3	0.09192386	0.17961939	false
tr	r1	3	0.09192386	0.18961939	false
tr	r1	3	0.09192386	0.19961938	false
tr	r1	3	0.09192386	0.20961939	false
tr	r1	3	0.09192386	0.2196194	false
tr	r1	3	0.091923855	0.22961938	false
tr	r1	3	0.091923855	0.23961939	false
tr	r1	3	0.091923855	0.24961938	false
tr	r1	3	0.08485279	0.24254832	false
tr	r1	3	0.07778172	0.23547725	false
tr	r1	3	0.07071066	0.22840618	false
tr	r1	3	0.06363959	0.22133511	false
tr	r1	3	0.056568522	0.21426405	false
tr	r1	3	0.049497455	0.20719297	false
tr	r1	3	0.042426385	0.20012191	false
tr	r1	4	0.01	-0.35	false
tr	r1	4	0.02	-0.35	false
tr	r1	4	0.03	-0.35	false
tr	r1	4	0.04	-0.35	false
tr	r1	4	0.049999997	-0.35	false
tr	r1	4	0.06	-0.35	false
tr	r1	4	0.067071065	-0.34292892	false
tr	r1	4	0.074142136	-0.33585787	false
tr	r1	4	0.0812132	-0.3287868	false
tr	r1	4	0.08828427	-0.3217157	false
tr	r1	4	0.09535534	-0.31464466	false
tr	r1	4	0.1024264	-0.3075736	false
tr	r1	4	0.10949747	-0.3005025	false
tr	r1	4	0.116568536	-0.29343146	false
tr	r1	4	0.123639606	-0.28636038	false
tr	r1	4	0.13071068	-0.2792893	false
tr	r1	4	0.123639606	-0.27221826	false
tr	r1	4	0.116568536	-0.26514718	false
tr	r1	4	0.10949747	-0.2580761	false
tr	r1	4	0.1024264	-0.25100505	false
tr	r1	4	0.09535533	-0.24393398	false
tr	r1	4	0.1024264	-0.23686291	false
tr	r1	4	0.109497465	-0.22979185	false
tr	r1	4	0.116568536	-0.22272077	false
tr	r1	4	0.123639606	-0.21564971	false
tr	r1	4	0.13071068	-0.20857865	false
tr	r1	4	0.13778174	-0.20150757	false
tr	r1	4	0.1448528	-0.1944365	false
tr	r1	4	0.15192388	-0.18736544	false
tr	r1	4	0.15899494	-0.18029436	false
tr	r1	4	0.166066	-0.1732233	false
tr	r1	4	0.17313707	-0.16615224	false
tr	r1	4	0.18020815	-0.15908116	false
tr	r1	4	0.18727921	-0.1520101	false
tr	r1	4	0.19435027	-0.14493904	false
tr	r1	4	0.20142135	-0.13786796	false
tr	r1	4	0.20849241	-0.1307969	false
tr	r1	4	0.21556348	-0.123725824	false
tr	r1	4	0.22263455	-0.11665476	false
tr	r1	4	0.21556348	-0.10958369	false
tr	r1	4	0.20849241	-0.10251263	false
tr	r1	4	0.20142135	-0.09544156	false
tr	r1	4	0.20849241	-0.08837049	false
