x	y	random
0.01	-0.35	true
0.02	-0.35	true
0.027071066	-0.34292892	true
0.027071066	-0.33292893	true
0.027071066	-0.32292894	true
0.019999998	-0.31585786	true
0.019999998	-0.30585787	true
0.019999998	-0.29585785	true
0.019999996	-0.28585786	true
0.019999996	-0.27585787	true
0.019999996	-0.26585788	true
0.019999996	-0.25585786	true
0.019999996	-0.24585786	true
0.027071062	-0.23878679	true
0.027071062	-0.2287868	true
0.027071062	-0.21878679	true
0.02707106	-0.2087868	true
0.02707106	-0.1987868	true
0.02707106	-0.18878679	true
0.02707106	-0.1787868	true
0.027071059	-0.1687868	true
0.027071059	-0.15878679	true
0.027071059	-0.1487868	true
0.027071059	-0.1387868	true
0.027071057	-0.1287868	true
0.017071057	-0.1287868	false
0.0070710583	-0.1287868	true
-8.742278E-9	-0.13585787	true
-0.0070710755	-0.14292893	true
-0.014142143	-0.15	true
-0.02121321	-0.15707107	true
-0.028284276	-0.16414215	true
-0.035355344	-0.17121321	true
-0.04242641	-0.17828427	true
-0.049497478	-0.18535535	true
-0.049497474	-0.19535534	true
-0.049497474	-0.20535535	true
-0.049497474	-0.21535535	true
-0.04949747	-0.22535534	true
-0.04949747	-0.23535535	true
-0.04949747	-0.24535534	true
-0.049497467	-0.25535536	true
-0.056568533	-0.2624264	true
-0.06656853	-0.2624264	true
-0.07656854	-0.2624264	true
-0.0836396	-0.26949748	true
-0.09071067	-0.27656856	true
-0.09778173	-0.2836396	true
-0.1048528	-0.2907107	true
-0.1148528	-0.2907107	true
-0.1248528	-0.2907107	true
-0.13192387	-0.29778177	true
-0.13899493	-0.3048528	true
-0.146066	-0.3119239	true
-0.156066	-0.3119239	true
-0.16313706	-0.3048528	true
-0.17313707	-0.30485284	true
-0.18313707	-0.30485284	true
-0.19313706	-0.30485284	true
-0.20020814	-0.29778177	true
-0.19313706	-0.2907107	true
-0.186066	-0.28363964	true
-0.186066	-0.27363962	true
-0.186066	-0.26363963	true
-0.17899494	-0.25656855	true
-0.17192386	-0.24949749	true
-0.1648528	-0.24242643	true
-0.15778174	-0.23535536	true
-0.15778174	-0.22535536	true
-0.15778174	-0.21535535	true
-0.1648528	-0.20828429	true
-0.17192388	-0.20121323	true
-0.17899494	-0.19414216	true
-0.186066	-0.18707108	true
-0.19313708	-0.18000002	true
-0.20020814	-0.17292896	true
-0.21020815	-0.17292896	true
-0.22020814	-0.17292896	true
-0.22727922	-0.18000002	true
-0.23435028	-0.1870711	true
-0.23435028	-0.19707109	true
-0.23435028	-0.2070711	true
-0.23435028	-0.21707109	true
-0.23435026	-0.22707109	true
-0.2272792	-0.23414215	true
-0.22020814	-0.24121323	true
-0.21313706	-0.2482843	true
-0.206066	-0.25535536	true
-0.19899492	-0.26242644	true
-0.19192386	-0.26949748	true
-0.18192385	-0.26949748	true
-0.17192386	-0.26949748	true
-0.16192386	-0.26949748	true
-0.1548528	-0.27656856	true
-0.14778171	-0.2836396	true
-0.14071065	-0.2907107	true
-0.13363959	-0.29778177	true
-0.12656851	-0.3048528	true
-0.11656851	-0.3048528	true
-0.10949745	-0.3119239	true
-0.10242638	-0.31899494	true
-0.09535531	-0.32606602	true
-0.08828424	-0.3331371	true
-0.08121317	-0.34020814	true
-0.074142106	-0.34727922	true
-0.067071036	-0.35435027	true
-0.057071034	-0.35435027	true
-0.047071036	-0.35435027	true
-0.037071034	-0.35435027	true
-0.027071035	-0.35435027	true
-0.01999997	-0.34727922	true
-0.019999972	-0.3372792	true
-0.019999973	-0.3272792	true
-0.019999975	-0.31727922	true
-0.01292891	-0.31020814	true
-0.0129289115	-0.30020815	true
-0.012928913	-0.29020813	true
-0.012928916	-0.28020814	true
-0.0058578495	-0.27313706	true
0.0012132167	-0.266066	true
0.008284283	-0.25899494	true
0.0153553495	-0.25192386	true
0.022426415	-0.2448528	true
0.029497482	-0.23778172	true
0.03656855	-0.23071066	true
0.043639615	-0.22363959	true
0.05071068	-0.21656851	true
0.05778175	-0.20949745	true
0.06485281	-0.20242637	true
0.06485281	-0.19242638	true
0.071923874	-0.1853553	true
0.078994945	-0.17828424	true
0.08606601	-0.17121318	true
0.09313708	-0.1641421	true
0.10020814	-0.15707104	true
0.10020814	-0.14707103	true
0.09313707	-0.13999997	true
0.086066	-0.13292891	true
0.086066	-0.1229289	true
0.086066	-0.112928905	true
0.08606599	-0.10292891	true
0.08606599	-0.0929289	true
0.08606599	-0.0829289	false
0.086065985	-0.072928905	false
0.086065985	-0.06292891	true
0.093137056	-0.055857837	true
0.086065985	-0.04878677	false
0.078994915	-0.041715704	false
0.071923845	-0.034644637	false
0.061923843	-0.03464464	false
0.051923845	-0.034644645	true
0.044852775	-0.027573578	false
0.037781704	-0.020502511	false
0.047781706	-0.02050251	false
0.057781704	-0.020502506	false
0.064852774	-0.013431437	false
0.06485277	-0.0034314373	false
0.06485277	0.0065685622	false
0.054852765	0.006568559	false
0.047781695	0.013639625	false
0.040710628	0.02071069	false
0.040710624	0.03071069	false
0.04071062	0.04071069	false
0.040710617	0.05071069	false
0.040710617	0.06071069	false
0.040710613	0.07071069	false
0.030710613	0.07071069	false
0.03071061	0.08071069	false
0.030710608	0.090710685	false
0.030710604	0.10071068	false
0.030710602	0.11071069	false
0.030710598	0.120710686	false
0.0407106	0.120710686	false
0.0507106	0.120710686	false
0.057781667	0.11363962	false
0.06485274	0.10656856	false
0.07192381	0.09949749	false
0.06485274	0.10656856	false
0.074852735	0.10656856	false
0.081923805	0.09949749	false
0.074852735	0.10656856	false
