x	y
0.0070710676	-0.35707107
0.014142135	-0.36414212
0.007071067	-0.3712132
0.017071066	-0.3712132
0.027071066	-0.3712132
0.019999998	-0.37828428
0.009999999	-0.37828428
-1.2363447E-9	-0.37828428
0.009999999	-0.37828428
0.019999998	-0.37828428
0.027071066	-0.3712132
0.034142133	-0.36414212
0.0412132	-0.35707107
0.0512132	-0.35707107
0.0612132	-0.35707107
0.0712132	-0.35707107
0.0812132	-0.35707107
0.0912132	-0.35707107
0.1012132	-0.35707107
0.1112132	-0.35707107
0.1212132	-0.35707107
0.11414213	-0.36414212
0.10414213	-0.36414212
0.09414213	-0.36414212
0.08414213	-0.36414212
0.07414213	-0.36414212
0.06414213	-0.36414212
0.054142132	-0.36414212
0.04414213	-0.36414212
0.034142133	-0.36414212
0.024142133	-0.36414212
0.014142133	-0.36414212
0.007071066	-0.35707104
-6.1817185E-10	-0.35
6.931698E-10	-0.33999997
2.0045114E-9	-0.32999998
0.007071071	-0.3229289
0.01414214	-0.31585786
0.021213207	-0.30878678
0.031213207	-0.30878678
0.038284276	-0.3017157
0.045355346	-0.29464465
0.055355344	-0.29464465
0.065355346	-0.29464465
0.07535534	-0.29464465
0.08535534	-0.29464465
0.09535535	-0.29464465
0.105355345	-0.29464465
0.11535534	-0.29464465
0.12535535	-0.29464465
0.13535534	-0.29464465
0.14242642	-0.30171573
0.14949748	-0.3087868
0.15949747	-0.3087868
0.16949748	-0.3087868
0.17949748	-0.3087868
0.18949747	-0.3087868
0.19949748	-0.3087868
0.20949748	-0.3087868
0.2024264	-0.3158579
0.19535534	-0.32292894
0.18828426	-0.33
0.1812132	-0.3370711
0.1712132	-0.33707106
0.16414213	-0.33
0.15707107	-0.32292894
0.15707107	-0.31292894
0.15707107	-0.30292892
0.16414215	-0.29585788
0.17121321	-0.2887868
0.17828429	-0.28171575
0.17828429	-0.27171573
0.17828429	-0.26171574
0.17828429	-0.25171575
0.17828429	-0.24171574
0.18535537	-0.23464468
0.19242643	-0.2275736
0.1994975	-0.22050254
0.20949751	-0.22050256
0.21656857	-0.22757362
0.21656856	-0.23757362
0.2094975	-0.24464469
0.20242642	-0.25171575
0.19535536	-0.25878683
0.18535535	-0.2587868
0.17535536	-0.2587868
0.16535535	-0.2587868
0.15828428	-0.26585788
0.15121321	-0.27292892
0.14414214	-0.28
0.13414215	-0.28
0.12414214	-0.27999997
0.11707108	-0.27292892
0.110000014	-0.26585785
0.11000002	-0.25585786
0.11000002	-0.24585785
0.11000003	-0.23585784
0.11000004	-0.22585784
0.11000004	-0.21585785
0.11707111	-0.20878679
0.117071114	-0.19878678
0.11707112	-0.18878677
0.11707112	-0.17878678
0.11707113	-0.16878678
0.1241422	-0.16171572
0.13121328	-0.15464465
0.13121328	-0.14464465
0.13121328	-0.13464466
0.13828436	-0.1275736
0.14535542	-0.120502524
0.1524265	-0.11343146
0.1524265	-0.10343146
0.15242651	-0.093431465
0.15242651	-0.08343146
0.15242651	-0.07343146
0.14535545	-0.06636039
0.13535544	-0.066360384
0.12535545	-0.066360384
0.11828438	-0.07343145
0.11121331	-0.08050251
0.10414224	-0.08757358
0.094142236	-0.08757357
0.08414224	-0.087573566
0.077071175	-0.080502495
0.07000011	-0.073431425
0.07000011	-0.06343143
0.06292905	-0.056360357
0.055857986	-0.049289286
0.04878692	-0.042218212
0.041715857	-0.03514714
0.034644794	-0.028076071
0.034644797	-0.018076072
0.041715868	-0.011005008
0.04171587	-0.0010050084
0.048786946	0.006066056
0.055858016	0.01313712
0.06292909	0.020208184
0.07000016	0.027279248
0.07707123	0.034350313
0.0841423	0.041421376
0.09121337	0.04849244
0.091213375	0.05849244
0.098284446	0.06556351
0.09828445	0.075563505
0.09121339	0.082634576
0.081213385	0.082634576
0.07121339	0.08263458
0.06121339	0.08263459
0.051213387	0.08263459
0.04121339	0.0826346
0.03121339	0.0826346
0.02121339	0.082634605
0.011213389	0.08263461
0.004142325	0.08970568
-0.0029287394	0.09677675
-0.0029287345	0.10677675
0.0041423365	0.113847815
0.0041423417	0.12384781
0.0112134125	0.13091888
0.011213417	0.14091888
0.018284488	0.14798994
0.018284494	0.15798995
