x	y	random
0.0070710676	-0.34292892	true
0.014142135	-0.33585787	true
0.021213202	-0.3287868	true
0.021213202	-0.3187868	true
0.021213202	-0.30878678	true
0.021213202	-0.2987868	true
0.014142133	-0.2917157	true
0.007071065	-0.28464466	true
-3.165859E-9	-0.2775736	true
-0.0070710713	-0.2705025	true
-0.01414214	-0.26343146	true
-0.024142139	-0.26343146	true
-0.03414214	-0.26343146	true
-0.04414214	-0.26343146	true
-0.05414214	-0.26343146	true
-0.06414214	-0.26343146	true
-0.07121321	-0.27050254	true
-0.07828427	-0.2775736	true
-0.08535534	-0.28464466	true
-0.092426404	-0.29171574	true
-0.092426404	-0.30171573	true
-0.092426404	-0.31171572	true
-0.092426404	-0.32171574	true
-0.0924264	-0.33171573	true
-0.085355334	-0.3387868	true
-0.07828426	-0.34585786	true
-0.07121319	-0.35292894	true
-0.06414212	-0.35999998	true
-0.057071056	-0.36707106	true
-0.04999999	-0.37414214	true
-0.04292892	-0.3812132	true
-0.03292892	-0.3812132	true
-0.025857853	-0.37414214	true
-0.018786788	-0.36707106	true
-0.008786787	-0.36707106	true
-0.0017157187	-0.3741421	true
-0.011715719	-0.3741421	true
-0.021715717	-0.37414214	true
-0.031715717	-0.37414214	true
-0.038786788	-0.36707106	true
-0.038786788	-0.35707107	true
-0.038786788	-0.34707105	true
-0.038786788	-0.33707106	true
-0.038786788	-0.32707107	true
-0.045857854	-0.32	true
-0.052928925	-0.31292892	true
-0.05999999	-0.30585787	true
-0.06707106	-0.2987868	true
-0.07414213	-0.2917157	true
-0.07414213	-0.28171572	true
-0.07414213	-0.27171573	true
-0.07414213	-0.2617157	true
-0.07414213	-0.25171572	true
-0.067071065	-0.24464466	true
-0.067071065	-0.23464465	true
-0.067071065	-0.22464466	true
-0.07414213	-0.21757358	true
-0.074142136	-0.2075736	true
-0.074142136	-0.19757359	true
-0.067071065	-0.19050252	true
-0.06	-0.18343146	true
-0.05292893	-0.17636038	true
-0.04585786	-0.16928932	true
-0.04585786	-0.15928932	true
-0.04585786	-0.14928932	true
-0.052928932	-0.14221825	true
-0.06	-0.13514718	true
-0.06	-0.12514718	true
-0.06	-0.11514719	true
-0.060000002	-0.10514718	true
-0.060000002	-0.095147185	true
-0.06707107	-0.08807612	true
-0.074142136	-0.08100505	true
-0.08414214	-0.08100505	true
-0.091213204	-0.08807612	true
-0.098284274	-0.09514719	true
-0.10535534	-0.102218255	true
-0.115355335	-0.102218255	true
-0.122426406	-0.109289326	true
-0.12949747	-0.116360396	true
-0.13656853	-0.12343147	true
-0.14363961	-0.13050254	true
-0.14363961	-0.14050253	true
-0.13656853	-0.1475736	true
-0.12949747	-0.15464467	true
-0.11949746	-0.15464467	true
-0.109497465	-0.15464467	true
-0.09949747	-0.15464465	true
-0.08949747	-0.15464465	true
-0.079497464	-0.15464465	true
-0.069497466	-0.15464465	true
-0.0624264	-0.16171572	true
-0.05535533	-0.1687868	true
-0.048284262	-0.17585786	true
-0.04828426	-0.18585785	true
-0.04828426	-0.19585785	true
-0.04828426	-0.20585786	true
-0.04121319	-0.21292892	true
-0.03414212	-0.21999998	true
-0.027071051	-0.22707105	true
-0.019999983	-0.23414212	true
-0.009999983	-0.23414212	true
1.676565E-8	-0.23414211	true
0.007071083	-0.22707105	true
0.014142149	-0.21999998	true
0.021213215	-0.2129289	true
0.031213215	-0.2129289	true
0.041213214	-0.2129289	true
0.04828428	-0.20585784	true
0.055355348	-0.19878677	true
0.062426414	-0.1917157	true
0.06949748	-0.18464462	true
0.076568544	-0.17757356	true
0.076568544	-0.16757356	true
0.076568544	-0.15757357	true
0.07656854	-0.14757356	true
0.07656854	-0.13757356	true
0.07656854	-0.12757356	true
0.07656854	-0.11757356	true
0.07656853	-0.10757356	true
0.0836396	-0.10050249	true
0.0936396	-0.10050249	true
0.10071066	-0.09343142	true
0.10778173	-0.08636035	true
0.11485279	-0.07928929	true
0.121923864	-0.07221822	true
0.12192386	-0.062218215	true
0.12192386	-0.052218217	true
0.12192386	-0.042218216	true
0.12192386	-0.032218218	true
0.12899493	-0.025147147	true
0.12899491	-0.015147148	true
0.12899491	-0.005147148	true
0.12192385	0.0019239179	true
0.11485278	0.0089949835	true
0.10778171	0.01606605	true
0.10071064	0.023137115	true
0.09363957	0.030208182	true
0.0865685	0.03727925	true
0.0765685	0.037279245	false
0.0665685	0.03727924	false
0.073639564	0.04435031	false
0.07363957	0.034350313	false
0.0665685	0.027279243	false
0.056568503	0.027279241	false
0.0465685	0.02727924	false
0.036568504	0.027279237	false
0.029497433	0.034350302	false
0.022426365	0.04142137	false
0.029497432	0.04849244	false
0.036568496	0.055563506	false
0.036568496	0.06556351	false
0.036568496	0.075563505	false
0.036568493	0.0855635	false
0.036568493	0.09556351	false
0.03656849	0.10556351	false
0.03656849	0.115563504	false
0.036568485	0.1255635	false
0.036568485	0.13556351	false
0.029497417	0.14263457	true
0.029497415	0.15263458	false
0.029497413	0.16263457	false
