x	y	random
0.0070710676	-0.34292892	true
0.014142135	-0.33585787	true
0.021213202	-0.3287868	true
0.021213202	-0.3187868	true
0.02828427	-0.31171572	true
0.03828427	-0.31171572	true
0.04828427	-0.31171572	true
0.058284268	-0.31171572	true
0.068284266	-0.31171572	true
0.07828427	-0.31171572	true
0.08828427	-0.31171572	true
0.09828427	-0.31171572	true
0.10535534	-0.30464464	true
0.1124264	-0.2975736	true
0.122426406	-0.2975736	true
0.1324264	-0.2975736	true
0.1424264	-0.2975736	true
0.14949746	-0.30464464	true
0.15949747	-0.30464464	true
0.16949748	-0.30464464	true
0.17656854	-0.2975736	true
0.1836396	-0.29050252	true
0.1936396	-0.29050252	true
0.2036396	-0.29050252	true
0.21071067	-0.28343144	true
0.21778174	-0.2763604	true
0.2248528	-0.2692893	true
0.2348528	-0.2692893	true
0.24485281	-0.2692893	true
0.25192386	-0.26221824	true
0.25899494	-0.2551472	true
0.26899493	-0.2551472	true
0.26899493	-0.26514718	true
0.276066	-0.2580761	true
0.28313708	-0.25100505	true
0.29020813	-0.24393398	true
0.2972792	-0.23686291	true
0.3043503	-0.22979183	true
0.31142133	-0.22272077	true
0.3184924	-0.21564971	true
0.3255635	-0.20857863	true
0.33263454	-0.20150757	true
0.33970562	-0.1944365	true
0.3467767	-0.18736543	true
0.35384774	-0.18029436	true
0.35384774	-0.17029437	true
0.35384774	-0.16029437	true
0.35384774	-0.15029436	true
0.35384774	-0.14029437	true
0.35384774	-0.13029437	true
0.35384774	-0.12029437	true
0.35384774	-0.11029437	true
0.35384774	-0.10029437	true
0.36091882	-0.0932233	true
0.36798987	-0.08615223	true
0.37506095	-0.07908116	true
0.38213202	-0.0720101	true
0.37506095	-0.06493903	true
0.36798987	-0.057867963	true
0.36091882	-0.050796896	true
0.36091882	-0.040796895	true
0.36091882	-0.030796897	true
0.36091882	-0.020796897	true
0.36091882	-0.010796896	true
0.36798987	-0.0037258286	true
0.37506095	0.0033452392	true
0.37506095	0.013345239	true
0.37506095	0.02334524	true
0.37506095	0.033345237	true
0.37506095	0.04334524	true
0.37506095	0.053345237	true
0.37506095	0.06334524	true
0.37506095	0.07334524	true
0.38213202	0.066274166	true
0.38213202	0.05627417	true
0.38213202	0.04627417	true
0.38213202	0.03627417	true
0.382132	0.02627417	true
0.382132	0.016274171	true
0.382132	0.006274171	true
0.382132	-0.0037258286	true
0.382132	-0.013725828	true
0.382132	-0.023725828	true
0.382132	-0.033725828	true
0.382132	-0.04372583	true
0.382132	-0.053725827	true
0.382132	-0.06372583	true
0.37506095	-0.07079689	true
0.36798987	-0.07786796	true
0.3609188	-0.084939025	true
0.35384774	-0.092010096	true
0.35384774	-0.10201009	true
0.35384774	-0.1120101	true
0.35384774	-0.1220101	true
0.35384774	-0.1320101	true
0.3609188	-0.124939024	true
0.36798987	-0.11786796	true
0.37506095	-0.11079689	true
0.37506095	-0.10079689	true
0.37506095	-0.090796895	true
0.37506095	-0.08079689	true
0.382132	-0.07372583	true
0.382132	-0.06372582	true
0.37506092	-0.05665476	true
0.37506092	-0.046654757	true
0.37506092	-0.03665476	true
0.37506092	-0.026654758	true
0.36798987	-0.01958369	true
0.3609188	-0.012512624	true
0.3609188	-0.0025126243	true
0.3609188	0.0074873758	true
0.3538477	0.014558443	true
0.34677666	0.02162951	true
0.3397056	0.028700577	true
0.3297056	0.028700577	true
0.32263452	0.035771642	true
0.31263453	0.035771642	true
0.30556345	0.028700573	true
0.29849237	0.021629505	true
0.29142132	0.014558437	true
0.28435025	0.007487369	true
0.28435025	-0.002512631	true
0.28435025	0.007487369	false
0.2772792	0.014558436	true
0.2872792	0.014558436	false
0.29727918	0.014558437	true
0.3072792	0.014558438	true
0.31435025	0.021629507	true
0.32435024	0.021629507	true
0.33435026	0.021629507	true
0.3414213	0.028700575	true
0.3414213	0.038700577	true
0.33435026	0.045771644	true
0.32727918	0.05284271	true
0.3202081	0.059913777	true
0.31313705	0.06698484	true
0.30606598	0.07405591	true
0.2989949	0.08112697	true
0.29192385	0.08819804	true
0.29192385	0.09819804	true
0.28485277	0.10526911	false
0.27485278	0.105269104	false
0.2677817	0.112340175	false
0.26071063	0.119411245	false
0.25363955	0.12648231	false
0.2465685	0.13355337	false
0.23949742	0.14062445	false
0.22949743	0.14062443	false
0.22242635	0.13355337	true
0.22242635	0.12355337	false
0.22949743	0.13062444	false
0.2365685	0.1376955	false
0.22656849	0.1376955	false
0.23363955	0.14476657	false
0.24071063	0.15183765	true
0.2477817	0.15890871	true
0.25485277	0.16597979	true
0.26192382	0.17305085	true
0.2689949	0.18012193	true
0.27606595	0.18719299	true
0.27606595	0.197193	true
0.27606595	0.20719299	true
0.28606597	0.20719299	true
0.29606596	0.20719299	true
0.30313703	0.20012192	true
0.31020808	0.19305086	true
0.31727916	0.1859798	true
0.32435024	0.17890872	true
0.3314213	0.17183766	true
0.3314213	0.16183767	true
0.32435024	0.15476659	true
0.31727916	0.14769553	true
0.30727917	0.14769553	true
0.3002081	0.15476659	true
0.2902081	0.15476659	true
0.2802081	0.15476659	true
0.2702081	0.15476659	true
0.2602081	0.15476659	true
0.25313702	0.14769551	true
0.24606596	0.14062445	true
0.25313702	0.14769551	false
0.2602081	0.15476659	true
0.26727918	0.16183765	true
0.27435023	0.16890872	true
0.2814213	0.1759798	true
0.28849238	0.18305086	true
0.28849238	0.19305086	true
0.28849238	0.20305085	true
0.2814213	0.21012193	true
0.27435023	0.217193	true
0.26727918	0.22426406	true
0.26727915	0.23426406	true
0.26727915	0.24426405	true
0.26727915	0.25426406	true
0.2602081	0.26133513	true
0.25313702	0.26840618	true
0.24606596	0.27547726	true
0.25606596	0.27547726	true
0.24899489	0.28254834	true
0.24192382	0.2896194	true
0.23485275	0.29669046	true
0.24485275	0.29669046	true
0.25192383	0.2896194	true
0.25192383	0.2796194	true
0.25899488	0.27254832	true
0.26606596	0.26547727	true
0.27313703	0.2584062	true
0.28020808	0.2513351	true
0.28727916	0.24426405	true
0.29435024	0.23719299	true
0.30142128	0.23012193	true
0.30142128	0.24012192	true
0.29435024	0.24719298	true
0.28727916	0.25426406	true
0.28020808	0.26133513	true
0.27313703	0.26840618	true
0.263137	0.26840618	true
0.25313702	0.26840618	true
0.24606594	0.27547726	false
0.23899488	0.2825483	true
0.23192382	0.2896194	true
0.22192381	0.2896194	false
0.21192382	0.2896194	false
0.20485274	0.29669046	false
0.19778168	0.3037615	true
0.1907106	0.3108326	true
0.18363954	0.31790367	true
0.17656848	0.32497472	true
0.1694974	0.3320458	true
0.15949741	0.3320458	false
0.15242633	0.33911684	true
0.14535527	0.34618792	true
0.15535527	0.34618792	false
0.16535527	0.34618792	false
0.1582842	0.353259	false
0.15121314	0.36033005	true
0.14414206	0.36740112	true
0.13414207	0.36740112	false
0.124142066	0.36740112	true
0.11414207	0.36740112	true
0.107071	0.3744722	true
0.09999993	0.38154325	true
0.10999993	0.38154325	true
0.11999993	0.38154325	true
0.127071	0.3744722	true
0.11999993	0.36740112	false
0.11999993	0.35740113	false
0.11999993	0.3474011	false
0.11292886	0.34033006	true
0.10585779	0.333259	true
0.10585779	0.323259	true
